Planet_Name,Planet_Radius,Planet_Mass,Orbital_Period,Semi_Major_Axis,Equilibrium_Temp,Planet_Density,Stellar_Temp,Stellar_Luminosity,Stellar_Metallicity,Stellar_Flux,Habitability_Score_Index,Stellar_Compatibility_Index,Orbital_Stability_Factor,StarType_A,StarType_F,StarType_G,StarType_K,StarType_M,Target_Habitable
TOI-2338 b,11.2089807,733.625075,22.65398,0.158,799.0,1.42,5581.0,0.9699961265109994,0.22,38.854240997836946,0.16331760165212958,0.9914128597047522,0.010859896529993954,False,False,False,True,False,1
TOI-2345 b,1.504,3.49,1.0528573,0.01705,1478.0,5.64,4687.0,0.23099894690339876,-0.1,791.8990989223568,0.08693870674331876,0.7675843610459832,0.1939222781434472,False,False,False,True,False,0
TOI-2345 c,2.451,7.27,21.064302,0.1257,544.0,2.71,4687.0,0.23099894690339876,-0.1,14.61880790377355,0.37175381601916385,0.7675843610459832,0.22381981200561393,False,False,False,True,False,1
TOI-2346 b,16.11851425,394.10722468,3.3312029,0.0473,1689.0,0.52,6480.0,1.9784731875085524,-0.03,883.9217382504287,0.042530611239424594,0.8962714090406687,0.1034563973571521,False,False,False,True,False,0
TOI-2364 b,8.60849718,71.51139158,4.0197517,0.04871,1091.0,0.61,5306.0,0.5600025440780013,0.344,235.9232479768309,0.0902024543566607,0.9516979675024321,0.02019292946274399,False,False,False,True,False,0
TOI-2368 b,10.83908434,206.58846455,5.1750073,0.05649,1000.0,0.88,5360.0,0.5309944722259565,0.1,166.34539290233988,0.09665216328490948,0.9619165720137535,0.04648229507217046,False,False,False,True,False,0
TOI-2373 b,10.42435205,733.625075,13.33668,0.112,860.0,6.840423374999999,5651.0,1.1249934658505205,0.3,89.6766413591487,0.12466308243733205,0.9964221934349111,0.022722451248294837,False,False,False,True,False,1
TOI-2374 b,6.81,56.64,4.31361,0.0471,885.0,0.98,4802.0,0.9413067829119811,0.15,424.1247822222938,0.08394709439042215,0.8092207304587531,0.12440454261263362,False,False,False,True,False,0
TOI-2379 b,11.72459381,733.625075,5.4693827,0.05263,624.0,6.21,3707.0,0.9413067829119811,0.501,339.70949576726065,0.08352564222723508,0.38553618617640123,0.18595965220041993,False,False,False,True,False,0
TOI-238 b,1.559,3.37,1.273099,0.0212,1378.0,1.42,5059.0,0.9413067829119811,-0.114,2089.7495402539316,0.06370082553095763,0.8914729161570787,0.09654468520347115,False,False,False,True,False,0
TOI-238 c,2.18,6.7,8.465651,0.0749,696.0,1.83,5059.0,0.3381971940282224,-0.114,60.2738533754569,0.229048975953589,0.8914729161570787,0.10647016066314635,False,False,False,True,False,1
TOI-2382 b,12.25141591,235.19302118,4.6612061,0.059,1426.0,0.68,6033.0,1.9784731875085524,0.249,568.2002261655808,0.05627490485436255,0.9856539001953453,0.10019083122370333,False,False,False,True,False,0
TOI-2384 b,11.48920522,624.85064816,2.13570304,0.02793,889.7,2.26,3943.0,0.9413067829119811,0.332,1205.1273592819182,0.05064150567074852,0.47318340263815,0.18871953513844653,False,False,False,True,False,0
TOI-2406 b,2.86,15.6,3.0766891,0.02267,449.0,1.42,3324.375,0.003450007188671712,-0.26,6.699968070682598,0.4720408524478976,0.2624121207096917,0.7549478003913079,False,False,False,True,False,1
TOI-2416 b,9.86390302,733.625075,8.275479,0.0831,1080.0,5.4,5808.0,1.5739828644662195,0.32,227.89514167822125,0.08781957024062226,0.9998000199986667,0.04830818740269143,False,False,False,True,False,0
TOI-2420 b,15.02003414,294.62693329,5.842641,0.0684,1571.6,0.477,5599.0,1.9784731875085524,0.07,422.7904306192361,0.05672172779155322,0.9929050665039783,0.09679140316012112,False,False,False,True,False,0
TOI-2421 b,10.36830715,105.83685953,4.3474032,0.0543,1534.0,0.52,5607.0,1.9784731875085524,0.19,670.7848433147941,0.05491226622268479,0.9935230663475934,0.05276949759205229,False,False,False,True,False,0
TOI-244 b,1.52,2.68,7.397225,0.0559,458.0,4.2,3433.0,0.022769841105818964,-0.39,7.284461021565279,0.5288830100279556,0.2946386597710665,0.3693001444109733,False,False,False,False,True,1
TOI-2443 b,2.363,4.8,15.66858,0.105,519.0,2.0,4375.0,0.13649916666722672,-0.29,12.379753915039611,0.3988515789348452,0.6456974540922417,0.20117186667204157,False,False,False,True,False,1
TOI-2447 b,9.60609646,124.90656395,22.733983275,0.16794,414.0,1.42,5730.0,0.9413067829119811,0.18,33.37394088269226,0.2080272149250133,0.9994881310496332,0.08727141613127988,False,False,False,True,False,1
TOI-2449 b,11.24,222.0,22.733983275,0.16794,400.0,1.42,6021.0,0.9413067829119811,-0.03,33.37394088269226,0.19966154665175337,0.9869637181013965,0.08727141613127988,False,False,True,False,False,1
TOI-2458 b,2.83,13.31,3.73659,0.0482,1509.4,3.23,6005.0,0.9413067829119811,-0.1,404.9955180669729,0.09376467256984156,0.9886144230084868,0.029101797727639857,False,True,False,False,False,0
TOI-2485 b,12.1393261,733.625075,11.23479,0.1093,1134.0,2.36,5599.0,1.9784731875085524,0.07,165.5973922144779,0.09045804469873871,0.9929050665039783,0.1397847099177847,False,False,False,True,False,0
TOI-2498 b,6.06,34.62,3.738252,0.0491,1443.0,0.86,5905.0,0.9413067829119811,0.167,390.2906045301998,0.07839597431550778,0.9964221934349111,0.052614980285851876,False,False,False,True,False,0
TOI-2524 b,11.2089807,203.41018048,7.18585,0.073,1100.0,0.79,5831.0,1.307013279149898,0.06,245.21825124763566,0.08204103292844125,0.9993759725639371,0.002187098551448308,False,False,False,True,False,0
TOI-2529 b,11.54525012,733.625075,22.733983275,0.16794,636.0,1.42,5802.0,1.9784731875085524,0.1,70.14657537432869,0.14083990591492515,0.9998720081916505,0.08727141613127988,False,False,False,True,False,1
TOI-2537 b,11.25381662,415.40172795,22.733983275,0.16794,338.0,1.6,4870.0,0.3010024288370056,0.08,10.67201198155219,0.2952321709229508,0.8325897773991572,0.08727141613127988,False,False,False,True,False,1
TOI-2567 b,10.92875618,63.88350981,5.983944,0.0672,1352.0,0.269,5611.0,1.9784731875085524,0.241,438.021534415333,0.0644939852362876,0.9938216096789019,0.05312696080582298,False,False,False,True,False,0
TOI-257 b,7.16253867,43.86032017,18.38818,0.1528,1027.0,0.65,6095.0,1.9784731875085524,0.175,84.73539531336685,0.1357866597615479,0.9779165997733791,0.14842341935594805,False,False,False,True,False,1
TOI-2570 b,13.64132951,260.61929374,2.9887615,0.04145,1431.0,0.563,5771.0,1.1990022553024329,0.191,697.4582698253495,0.05079588599878574,0.9999891111703948,0.02638931902078275,False,False,False,True,False,0
TOI-2580 b,17.37392009,200.23189641,3.39775,0.048,2410.0,0.22,6120.0,1.9784731875085524,0.26,858.3397776609771,0.037817364863839555,0.974342884320645,0.1054408511582812,False,True,False,False,False,0
TOI-2583 A b,14.4595851,79.45710175,4.5207265,0.0571,1456.0,0.144,5936.0,1.9784731875085524,0.158,606.6312384853645,0.052003513766277105,0.9944678037155036,0.08417310016302366,False,False,False,True,False,0
TOI-2587 A b,12.07207221,69.28659273,5.45664,0.0635,1445.0,0.216,5760.0,1.9784731875085524,0.13,490.5406774954571,0.05914617583052677,0.9999280025919378,0.05940233735379703,False,False,False,True,False,0
TOI-2589 b,12.10569916,733.625075,22.733983275,0.16794,592.0,1.42,5579.0,0.9900109542601704,0.12,35.10074256395346,0.1768782737123743,0.9912383863955458,0.08727141613127988,False,False,False,True,False,1
TOI-260 b,1.71,4.23,13.475853,0.0943,493.0,4.66,4026.0,0.08729914695281281,-0.425,9.816072987411333,0.46515480719703933,0.505548146376381,0.21019833500596877,False,False,False,True,False,1
TOI-2641 b,18.10250383,122.6817651,4.880974,0.0607,1387.0,0.092,6100.0,1.9784731875085524,-0.15,536.8277182975812,0.051157745337563634,0.9772225254130948,0.09724591678168187,False,True,False,False,False,0
TOI-269 b,2.77,8.8,3.6977104,0.0345,531.0,2.28,3514.0,0.9413067829119811,-0.29,790.1840779953671,0.09806782904840178,0.32012505727257395,0.39099549993375704,False,False,False,False,True,0
TOI-270 b,1.28,1.48,3.35992,0.054235,600.0,3.89,3506.0,0.9413067829119811,0.07,319.9073933435463,0.15249361025224129,0.3175539494503061,0.27297321965309596,False,False,False,True,False,1
TOI-270 c,2.33,6.2,5.66051,0.054235,489.0,2.7,3506.0,0.9413067829119811,0.07,319.9073933435463,0.14052248886350377,0.3175539494503061,0.17678235526647404,False,False,False,True,False,1
TOI-270 d,2.0,4.2,11.38194,0.054235,383.0,2.9,3506.0,0.9413067829119811,0.07,319.9073933435463,0.15278697260706142,0.3175539494503061,0.7821463403811829,False,False,False,True,False,1
TOI-2714 b,13.72,228.0,2.499387,0.036,1603.0,0.49,5665.0,1.4460056836707478,0.3,1114.8848756135296,0.042016633086089196,0.9971664665000417,0.0015459860219668843,False,False,False,True,False,0
TOI-2796 b,17.26183028,139.84449908,4.8084983,0.0569,1205.0,0.15,5764.0,1.1360043646919784,0.239,350.76911535874297,0.06216418144488831,0.9999564453929739,0.026350821132372384,False,False,False,True,False,0
TOI-2803 A b,18.11371281,309.88269682,1.96229325,0.03185,1893.0,0.287,6280.0,1.9784731875085524,-0.105,1948.4236241648694,0.03049241646307842,0.9455382954115379,0.047427106347246825,False,False,False,True,False,0
TOI-2818 b,15.27784069,225.65816897,4.039709,0.0493,1376.0,0.34,5721.0,1.4599903995290213,-0.02,600.4509167337811,0.052100759700471455,0.9992782605792835,0.00890539857930604,False,False,False,True,False,0
TOI-283 b,2.34,6.54,17.61745,0.123,661.0,2.81,5213.0,0.46000229666506814,-0.09,30.403324300401067,0.28499116091980775,0.931518816538117,0.0969436231600235,False,False,False,True,False,1
TOI-2842 b,12.84549188,117.59651059,3.5514058,0.0475,1471.0,0.304,5910.0,1.7599891885836043,0.233,779.7050342600971,0.0494850205999745,0.996135486526273,0.05392461625176396,False,False,False,True,False,0
TOI-286 b,1.42,4.53,4.5117244,0.0503,979.0,6.840423374999999,5152.0,0.3857980249576848,-0.05,152.42366923249858,0.16982412135806052,0.9166005053689772,0.07823850502773132,False,False,False,True,False,1
TOI-286 c,1.88,3.72,22.733983275,0.16794,475.0,3.09,5152.0,0.3857980249576848,-0.05,13.678431634972256,0.4149176710626292,0.9166005053689772,0.08727141613127988,False,False,False,True,False,1
TOI-2876 b,9.6397234,54.03082919,6.2996431,0.0654,929.0,0.33,5271.0,0.5290052717796108,0.353,123.6525215933043,0.11259527435858506,0.9444788359194438,0.02662588050617261,False,False,False,True,False,1
TOI-2886 b,18.6405349,444.9597698,1.60200105,0.02871,1978.0,0.377,6240.0,1.9784731875085524,0.284,2397.3818654035144,0.027843060775240756,0.9536753208495967,0.08592092458265148,False,False,False,True,False,0
TOI-2969 b,12.32987877,368.68095212,1.8237146,0.0261,1186.0,1.1,4738.0,0.25999799567092435,0.08,381.11138164337126,0.06745118841958483,0.7863482208771538,0.14012721553978608,False,False,False,True,False,0
TOI-2977 b,13.15934334,533.95172376,2.3505614,0.03386,1544.0,1.28,5691.0,1.0890053165575284,0.013,949.0245718234049,0.045386464285299875,0.9983194137692356,0.027417984560742157,False,False,False,True,False,0
TOI-2981 b,13.4,638.0,3.601501,0.048,1358.0,1.46,5940.0,1.3059904464196455,-0.11,566.5902153664405,0.05553307864360112,0.9941849731002634,0.05540243376449455,False,False,False,True,False,0
TOI-2986 b,9.292245,96.61983573,3.2783662,0.04489,1622.0,0.66,5906.0,1.9784731875085524,0.095,981.3309426140304,0.04922968488021019,0.9963657311103974,0.04973146157948622,False,False,False,True,False,0
TOI-2989 b,12.55405838,733.625075,3.122832,0.0384,1001.0,2.7,4672.0,0.18299954081751735,-0.04,124.02039958898139,0.10179499864998937,0.7619836179939291,0.1092209828117613,False,False,False,True,False,1
TOI-2992 b,13.75341932,733.625075,3.007812,0.0434,1726.0,2.23,6000.0,1.9784731875085524,0.084,1049.8329517280174,0.04194358488819031,0.9891077548081656,0.0800713095270758,False,False,False,True,False,0
TOI-3023 b,16.43236571,197.05361234,3.9014971,0.0505,1596.0,0.245,5760.0,1.9784731875085524,0.085,775.4916952507798,0.044871385301569866,0.9999280025919378,0.0521614478659426,False,False,False,True,False,0
TOI-3071 b,7.16,68.2,1.266938,0.0249,2155.0,1.02,6177.0,0.9413067829119811,0.35,1515.7675124587063,0.042395192381359484,0.965240486386312,0.10085145190077717,False,False,False,True,False,0
TOI-3135 b,13.65253849,327.36325921,3.7065585,0.04756,1292.0,0.7,5890.0,1.050001694650035,0.071,463.99612199297195,0.059816508830464216,0.9972163260698456,0.01878577688135529,False,False,False,True,False,0
TOI-3160 A b,13.7646283,378.21580433,3.971281,0.0505,1539.0,0.79,6190.0,1.9784731875085524,-0.114,775.4916952507798,0.04791390101963892,0.9629816822724209,0.03689425079541204,False,False,False,True,False,0
TOI-3235 b,11.39953337,211.35589065,2.59261842,0.02709,604.0,0.78,3388.8,0.016230055315603117,0.264,22.085671313808717,0.20818843006211019,0.2812515202907204,0.39109132099271615,False,False,False,False,True,1
TOI-3261 b,3.82,30.3,0.8831331,0.01714,1722.0,3.0,5068.0,0.4300015291512701,0.138,1458.7221407155384,0.054616398830914764,0.8940243900709406,0.05474326319154182,False,False,False,True,False,0
TOI-3288 b,11.2089807,670.61793877,1.4338635,0.0215,1059.0,2.6,3933.0,0.10999931989351935,0.27,237.45131115708443,0.08375522680395037,0.46932959319910966,0.17618632182001198,False,False,False,True,False,0
TOI-329 b,4.94057819,40.4,5.70439,0.0638,1213.02,1.84,5614.0,1.9784731875085524,0.205,485.93941885636343,0.08095880990706938,0.9940409371790152,0.027116307235838605,False,False,False,True,False,0
TOI-332 b,3.2,57.2,0.777038,0.0159,1871.0,6.840423374999999,5251.0,0.9413067829119811,0.256,3708.706445419727,0.040914790567192875,0.9401483889839362,0.04172634898620492,False,False,False,True,False,0
TOI-3321 b,15.55806521,176.07693748,3.6525145,0.047,1616.0,0.255,5850.0,1.9784731875085524,-0.103,895.2367364292091,0.04336384001873587,0.9988486632972694,0.01613179707801595,False,False,False,True,False,0
TOI-333 b,4.26,20.1,3.7852503,0.049,1445.0,1.42,6241.0,0.9413067829119811,0.01,391.8845890557789,0.08632655128146038,0.9534793077356823,0.03923036679953272,False,False,False,True,False,0
TOI-3331 A b,12.97999965,721.47048389,2.0180231,0.03144,1488.0,1.82,5609.0,0.8069934318550629,0.148,815.5785377750987,0.04843709968154434,0.99367321006597,0.00753127494367029,False,False,False,True,False,0
TOI-3364 b,12.22899794,530.77343969,5.8768918,0.0675,1264.0,1.6,5706.0,1.9300119587775195,0.387,423.5036389878807,0.06417917505885527,0.9988486632972694,0.0745319165949113,False,False,False,True,False,0
TOI-3464 b,13.7646283,397.28550875,3.6515568,0.0515,1693.0,0.83,6370.0,1.9784731875085524,0.045,745.6791435064741,0.04725130638085554,0.9250746066458301,0.13449036535000983,False,False,False,True,False,0
TOI-3474 b,14.67255574,193.87532827,3.8795105,0.0502,1451.0,0.337,6020.0,1.8599873905218927,0.146,737.7857513256007,0.04854839233527396,0.9870700965901964,0.04932463756662721,False,False,False,True,False,0
TOI-3486 b,10.5700688,99.16246298,2.21778105,0.03138,1190.0,0.46,4930.0,0.3290031075247057,0.283,333.7746159241105,0.07383118850828338,0.8523134771557002,0.07448847321988808,False,False,False,True,False,0
TOI-3493 b,3.22,8.97,8.1594667,0.054235,1102.0,1.47,5844.0,0.9413067829119811,0.03,319.9073933435463,0.10696913901565375,0.9990324683608633,0.49345967772146504,False,False,True,False,False,1
TOI-3523 A b,15.9727975,435.42491759,2.30458952,0.03559,1984.0,0.587,6450.0,1.9784731875085524,-0.366,1560.743227957785,0.033695380285668146,0.9045189713147219,0.05273174884451133,False,False,False,True,False,0
TOI-3540 A b,23.53885947,375.03752026,3.119999,0.04289,1498.0,0.065,5810.0,1.5489949432803847,0.176,841.5925543647393,0.039662158266130294,0.9997724703332461,0.03349807812401287,False,False,False,True,False,0
TOI-3568 b,5.3,26.4,4.417965,0.0485,899.0,0.98,4969.0,1.9784731875085524,-0.01,840.7407574667171,0.07153264490769591,0.8646415748810573,0.10720695921353281,False,False,False,True,False,0
TOI-3593 b,11.02963701,565.73456446,3.8212867,0.0481,1170.0,2.31,5550.0,0.7220046589614492,0.384,311.9336125573851,0.07487555790817547,0.9885144681590741,0.007131812689814708,False,False,False,True,False,0
TOI-3629 b,8.29464572,82.63538582,3.936551,0.043,690.0,0.8,3870.0,0.9413067829119811,0.4,508.81447724971963,0.07921964132896968,0.4453067092317828,0.16294047674812762,False,False,False,False,True,0
TOI-3682 b,12.80065596,69.28659273,3.3462406,0.048,1657.0,0.181,5703.0,1.9784731875085524,0.416,858.3397776609771,0.046398015771572064,0.9987507809245809,0.11855547719704558,False,False,False,True,False,0
TOI-3688 A b,13.08088048,311.47183886,3.246075,0.0456,1534.0,0.76,5950.0,1.9199945679542882,0.262,922.9145763013555,0.04597878495767736,0.9934473406976726,0.07845012320502039,False,False,False,True,False,0
TOI-3693 b,12.59889431,324.18497514,9.088516,0.0813,801.0,0.89,5321.0,0.45300187543224035,0.071,68.52565699378437,0.13079825950978866,0.954649626668701,0.06142728402574335,False,False,False,True,False,1
TOI-3714 b,11.32107051,222.4798849,2.154849,0.027,750.0,0.85,3660.0,0.9413067829119811,0.1,1289.4613464547688,0.05187569074921938,0.3690319696782797,0.23834142006128972,False,False,False,False,True,0
TOI-3757 b,12.0,85.3,3.438753,0.03845,759.0,0.27,3913.0,0.08700014971923162,0.0,58.80762653789731,0.14145293324530514,0.4616543219296449,0.19023106467542314,False,False,False,False,True,1
TOI-3785 b,5.14,14.95,4.6747373,0.043,582.0,0.61,3576.0,0.03670033259138404,0.099,19.83801761696435,0.2745656164239644,0.3404414912575785,0.31114351630244796,False,False,False,False,True,1
TOI-3807 b,18.49481816,330.54154328,2.8989727,0.0421,1646.0,0.289,5772.0,1.9784731875085524,0.278,1115.632136679365,0.037966354445606,0.999992000032,0.07248009612906339,False,False,False,True,False,0
TOI-3819 b,13.13692538,352.78953177,3.2443141,0.04611,1633.0,0.85,5859.0,1.9784731875085524,0.273,930.1129852295269,0.04499862605465122,0.9985430623656276,0.09325761592169203,False,False,False,True,False,0
TOI-3837 b,10.87271128,187.51876013,11.88865,0.099,1178.0,0.82,5905.0,1.57101380014892,-0.26,160.27482148019996,0.09362906273543843,0.9964221934349111,0.038141419740931715,False,False,False,True,False,0
TOI-3856 b,13.59649359,171.62733978,2.04360352,0.0325,1544.0,0.371,5622.0,1.002005256874758,0.454,947.7467551428308,0.04494893301067532,0.9946065969067884,0.0388516891680607,False,False,False,True,False,0
TOI-3877 b,11.67975789,99.7981198,4.123596,0.0529,1445.0,0.342,5731.0,1.9784731875085524,0.269,706.7464885488557,0.05291332780448117,0.999509231577349,0.06452507212976163,False,False,False,True,False,0
TOI-3884 b,6.43,32.59,4.5445828,0.0361,441.0,0.67,3324.375,0.9413067829119811,0.04,721.7447979328339,0.083803158266193,0.2624121207096917,0.5109476922633831,False,False,False,True,False,0
TOI-3894 b,15.27784069,260.61929374,4.33454,0.05354,1531.0,0.4,6000.0,1.9784731875085524,0.021,689.9568909749948,0.048291127249375655,0.9891077548081656,0.03707724765574417,False,False,False,True,False,0
TOI-3912 b,14.28024141,129.03833324,3.4936264,0.0463,1512.0,0.243,5725.0,1.8759877579669373,0.187,874.7127827177527,0.04573401764243746,0.9993759725639371,0.035003078070378876,False,False,False,True,False,0
TOI-3919 b,12.31866979,733.625075,7.433234,0.0795,1198.0,3.63,6100.0,1.9784731875085524,0.175,312.98765078244844,0.07183951892688008,0.9772225254130948,0.08374236900862604,False,False,False,True,False,0
TOI-3976 A b,12.27383387,55.61997123,6.607662,0.0743,1295.0,0.165,5975.0,1.9784731875085524,0.182,358.32233464310394,0.06732458056328032,0.9914128597047522,0.09778380115311039,False,False,False,True,False,0
