planet_name,host_star_name,_habitability_prob,_predicted_habitable,_habitability_rank,habitable_binary
GJ 674 b,GJ 674,1.7461845e-05,0,1594,0
GJ 806 c,GJ 806,1.7461845e-05,0,1595,0
Kepler-280 b,Kepler-280,1.7398845e-05,0,1621,0
TOI-1799 b,TOI-1799,1.7398845e-05,0,1641,0
Kepler-1257 b,Kepler-1257,1.7398845e-05,0,1607,0
Kepler-187 b,Kepler-187,1.7398845e-05,0,1614,0
Kepler-913 c,Kepler-913,1.7398845e-05,0,1637,0
Kepler-917 b,Kepler-917,1.7398845e-05,0,1638,0
Kepler-190 b,Kepler-190,1.7398845e-05,0,1616,0
Kepler-1921 c,Kepler-1921,1.7398845e-05,0,1617,0
Kepler-285 b,Kepler-285,1.7398845e-05,0,1622,0
Kepler-1895 b,Kepler-1895,1.7398845e-05,0,1615,0
Kepler-304 e,Kepler-304,1.7398845e-05,0,1623,0
Kepler-316 c,Kepler-316,1.7398845e-05,0,1624,0
Kepler-1837 b,Kepler-1837,1.7398845e-05,0,1613,0
Kepler-1072 b,Kepler-1072,1.7398845e-05,0,1604,0
Kepler-1977 b,Kepler-1977,1.7398845e-05,0,1620,0
K2-201 b,K2-201,1.7398845e-05,0,1599,0
K2-198 c,K2-198,1.7398845e-05,0,1598,0
TOI-1011 b,TOI-1011,1.7398845e-05,0,1639,0
EPIC 206042996 c,EPIC 206042996,1.7398845e-05,0,1596,0
Kepler-1143 b,Kepler-1143,1.7398845e-05,0,1605,0
K2-35 b,K2-35,1.7398845e-05,0,1601,0
TOI-286 b,TOI-286,1.7398845e-05,0,1642,0
Kepler-1165 b,Kepler-1165,1.7398845e-05,0,1606,0
K2-128 b,K2-128,1.7398845e-05,0,1597,0
Kepler-763 c,Kepler-763,1.7398845e-05,0,1632,0
Kepler-755 b,Kepler-755,1.7398845e-05,0,1631,0
TOI-1444 b,TOI-1444,1.7398845e-05,0,1640,0
Kepler-629 b,Kepler-629,1.7398845e-05,0,1629,0
Kepler-658 b,Kepler-658,1.7398845e-05,0,1630,0
Kepler-82 d,Kepler-82,1.7398845e-05,0,1633,0
K2-85 b,K2-85,1.7398845e-05,0,1603,0
Kepler-1287 b,Kepler-1287,1.7398845e-05,0,1608,0
Kepler-825 b,Kepler-825,1.7398845e-05,0,1634,0
Kepler-1932 b,Kepler-1932,1.7398845e-05,0,1618,0
Kepler-332 b,Kepler-332,1.7398845e-05,0,1625,0
Kepler-876 b,Kepler-876,1.7398845e-05,0,1636,0
Kepler-176 b,Kepler-176,1.7398845e-05,0,1612,0
Kepler-355 b,Kepler-355,1.7398845e-05,0,1626,0
Kepler-1743 b,Kepler-1743,1.7398845e-05,0,1611,0
Kepler-1368 b,Kepler-1368,1.7398845e-05,0,1609,0
Kepler-369 b,Kepler-369,1.7398845e-05,0,1627,0
K2-36 b,K2-36,1.7398845e-05,0,1602,0
K2-219 c,K2-219,1.7398845e-05,0,1600,0
Kepler-1688 b,Kepler-1688,1.7398845e-05,0,1610,0
Kepler-1968 b,Kepler-1968,1.7398845e-05,0,1619,0
Kepler-406 b,Kepler-406,1.7398845e-05,0,1628,0
Kepler-828 b,Kepler-828,1.7398845e-05,0,1635,0
Kepler-1291 b,Kepler-1291,1.7368971e-05,0,1648,0
Kepler-1266 c,Kepler-1266,1.7368971e-05,0,1647,0
Kepler-120 c,Kepler-120,1.7368971e-05,0,1645,0
K2-21 b,K2-21,1.7368971e-05,0,1643,0
Kepler-1245 b,Kepler-1245,1.7368971e-05,0,1646,0
Kepler-402 e,Kepler-402,1.7368971e-05,0,1653,0
K2-224 b,K2-224,1.7368971e-05,0,1644,0
Kepler-872 b,Kepler-872,1.7368971e-05,0,1657,0
Kepler-179 b,Kepler-179,1.7368971e-05,0,1651,0
Kepler-323 c,Kepler-323,1.7368971e-05,0,1652,0
Kepler-58 e,Kepler-58,1.7368971e-05,0,1654,0
Kepler-84 d,Kepler-84,1.7368971e-05,0,1656,0
Kepler-1516 b,Kepler-1516,1.7368971e-05,0,1649,0
Kepler-750 c,Kepler-750,1.7368971e-05,0,1655,0
Kepler-1522 b,Kepler-1522,1.7368971e-05,0,1650,0
Kepler-1580 b,Kepler-1580,1.7219269e-05,0,1658,0
Kepler-1050 b,Kepler-1050,1.7180133e-05,0,1659,0
Kepler-1513 c,Kepler-1513,1.66475e-05,0,1681,0
Kepler-451 c,2MASS J19383260+4603591,1.66475e-05,0,1688,0
Kepler-418 b,Kepler-418,1.66475e-05,0,1686,0
NY Vir c,NY Vir,1.66475e-05,0,1696,0
Kepler-68 d,Kepler-68,1.66475e-05,0,1692,0
HIP 67851 b,HIP 67851,1.66475e-05,0,1674,0
HD 33844 c,HD 33844,1.66475e-05,0,1670,0
HIP 67851 c,HIP 67851,1.66475e-05,0,1675,0
Kepler-432 c,Kepler-432,1.66475e-05,0,1687,0
HD 17092 b,HD 17092,1.66475e-05,0,1667,0
pi Men d,HD 39091,1.66475e-05,0,1704,0
HD 160691 e,HD 160691,1.66475e-05,0,1666,0
Kepler-65 e,Kepler-65,1.66475e-05,0,1691,0
HD 160691 c,HD 160691,1.66475e-05,0,1665,0
HD 160691 b,HD 160691,1.66475e-05,0,1664,0
Kepler-48 e,Kepler-48,1.66475e-05,0,1689,0
HD 116029 c,HD 116029,1.66475e-05,0,1663,0
TOI-4507 b,TOI-4507,1.66475e-05,0,1699,0
HR 810 b,HR 810,1.66475e-05,0,1676,0
Kepler-51 e,Kepler-51,1.66475e-05,0,1690,0
TOI-1694 c,TOI-1694,1.66475e-05,0,1697,0
Gaia-4 b,Gaia-4,1.66475e-05,0,1660,0
HD 41004 A b,HD 41004 A,1.66475e-05,0,1671,0
Kepler-139 f,Kepler-139,1.66475e-05,0,1680,0
Kepler-407 c,Kepler-407,1.66475e-05,0,1685,0
gam Cep b,gam Cep,1.66475e-05,0,1703,0
WASP-107 c,WASP-107,1.66475e-05,0,1701,0
Kepler-94 c,Kepler-94,1.66475e-05,0,1694,0
Kepler-289 c,Kepler-289,1.66475e-05,0,1683,0
Kepler-289 d,Kepler-289,1.66475e-05,0,1684,0
TOI-1859 b,TOI-1859,1.66475e-05,0,1698,0
HD 222076 b,HD 222076,1.66475e-05,0,1668,0
TOI-813 b,TOI-813,1.66475e-05,0,1700,0
Kepler-88 d,KOI-142,1.66475e-05,0,1693,0
HD 28109 d,HD 28109,1.66475e-05,0,1669,0
Kepler-139 e,Kepler-139,1.66475e-05,0,1679,0
eps Eri b,eps Eri,1.66475e-05,0,1702,0
KIC 7917485 b,KIC 7917485,1.66475e-05,0,1678,0
KIC 10525077 b,KIC 10525077,1.66475e-05,0,1677,0
HD 99706 c,HD 99706,1.66475e-05,0,1673,0
Kepler-25 d,Kepler-25,1.66475e-05,0,1682,0
HD 102329 c,HD 102329,1.66475e-05,0,1662,0
NGC 2682 Sand 978 b,NGC 2682 Sand 978,1.66475e-05,0,1695,0
HAT-P-2 c,HAT-P-2,1.66475e-05,0,1661,0
HD 99492 c,HD 99492,1.66475e-05,0,1672,0
Kepler-260 c,Kepler-260,1.66286e-05,0,1705,0
Kepler-20 f,Kepler-20,1.6385782e-05,0,1706,0
Wolf 327 b,Wolf 327,1.6237862e-05,0,1707,0
KELT-6 c,KELT-6,1.6231545e-05,0,1722,0
gam Lib c,gam Lib,1.6231545e-05,0,1734,0
Kepler-1024 b,Kepler-1024,1.6231545e-05,0,1723,0
ome Ser b,ome Ser,1.6231545e-05,0,1735,0
Kepler-1135 b,Kepler-1135,1.6231545e-05,0,1724,0
alf Tau b,alf Tau,1.6231545e-05,0,1732,0
4 UMa b,4 UMa,1.6231545e-05,0,1709,0
bet UMi b,bet UMi,1.6231545e-05,0,1733,0
11 Com b,11 Com,1.6231545e-05,0,1708,0
HD 136352 d,HD 136352,1.6231545e-05,0,1712,0
OGLE-2018-BLG-0740L b,OGLE-2018-BLG-0740L,1.6231545e-05,0,1731,0
HIP 109384 b,HIP 109384,1.6231545e-05,0,1720,0
HD 190228 b,HD 190228,1.6231545e-05,0,1715,0
HD 96127 b,HD 96127,1.6231545e-05,0,1719,0
Kepler-47 c,Kepler-47,1.6231545e-05,0,1727,0
HD 154857 b,HD 154857,1.6231545e-05,0,1714,0
Kepler-888 b,Kepler-888,1.6231545e-05,0,1730,0
HD 150010 b,HD 150010,1.6231545e-05,0,1713,0
Kepler-540 b,Kepler-540,1.6231545e-05,0,1728,0
HD 102365 b,HD 102365,1.6231545e-05,0,1710,0
Kepler-857 b,Kepler-857,1.6231545e-05,0,1729,0
HD 105779 b,HD 105779,1.6231545e-05,0,1711,0
HD 240237 b,HD 240237,1.6231545e-05,0,1718,0
HD 220074 b,HD 220074,1.6231545e-05,0,1716,0
Kepler-302 c,Kepler-302,1.6231545e-05,0,1726,0
HD 238914 b,HD 238914,1.6231545e-05,0,1717,0
HIP 39017 b,HIP 39017,1.6231545e-05,0,1721,0
Kepler-1548 b,Kepler-1548,1.6231545e-05,0,1725,0
Kepler-378 c,Kepler-378,1.5933307e-05,0,1736,0
TOI-5489 b,TOI-5489,1.590149e-05,0,1737,0
Kepler-1280 b,Kepler-1280,1.588488e-05,0,1738,0
Kepler-140 c,Kepler-140,1.588488e-05,0,1739,0
Kepler-228 b,Kepler-228,1.5805652e-05,0,1741,0
K2-269 b,K2-269,1.5805652e-05,0,1740,0
TOI-782 b,TOI-782,1.5501353e-05,0,1800,0
K2-325 b,K2-325,1.5501353e-05,0,1768,0
G 264-012 b,G 264-012,1.5501353e-05,0,1745,0
GJ 3779 b,GJ 3779,1.5501353e-05,0,1753,0
TOI-122 b,TOI-122,1.5501353e-05,0,1777,0
TOI-1696 b,TOI-1696,1.5501353e-05,0,1781,0
GJ 4276 b,GJ 4276,1.5501353e-05,0,1754,0
TOI-762 A b,TOI-762 A,1.5501353e-05,0,1799,0
TOI-1224 b,TOI-1224,1.5501353e-05,0,1778,0
TOI-1883 b,TOI-1883,1.5501353e-05,0,1783,0
TOI-5205 b,TOI-5205,1.5501353e-05,0,1794,0
CD Cet b,CD Cet,1.5501353e-05,0,1744,0
HATS-71 b,HATS-71,1.5501353e-05,0,1757,0
K2-242 b,K2-242,1.5501353e-05,0,1762,0
K2-316 c,K2-316,1.5501353e-05,0,1765,0
TOI-1634 b,TOI-1634,1.5501353e-05,0,1780,0
G 264-012 c,G 264-012,1.5501353e-05,0,1746,0
TOI-3884 b,TOI-3884,1.5501353e-05,0,1788,0
K2-146 b,K2-146,1.5501353e-05,0,1758,0
K2-150 b,K2-150,1.5501353e-05,0,1760,0
GJ 273 c,GJ 273,1.5501353e-05,0,1751,0
GJ 180 b,GJ 180,1.5501353e-05,0,1750,0
TOI-2136 b,TOI-2136,1.5501353e-05,0,1786,0
K2-146 c,K2-146,1.5501353e-05,0,1759,0
TOI-2120 b,TOI-2120,1.5501353e-05,0,1785,0
TOI-2096 c,TOI-2096,1.5501353e-05,0,1784,0
K2-33 b,K2-33,1.5501353e-05,0,1769,0
55 Cnc B b,55 Cnc B,1.5501353e-05,0,1743,0
K2-18 c,K2-18,1.5501353e-05,0,1761,0
Kepler-1314 b,Kepler-1314,1.5501353e-05,0,1770,0
GJ 3293 e,GJ 3293,1.5501353e-05,0,1752,0
TOI-1448 b,TOI-1448,1.5501353e-05,0,1779,0
GJ 1265 b,GJ 1265,1.5501353e-05,0,1749,0
GJ 1214 b,GJ 1214,1.5501353e-05,0,1748,0
G 9-40 b,G 9-40,1.5501353e-05,0,1747,0
TOI-3235 b,TOI-3235,1.5501353e-05,0,1787,0
TOI-1201 b,TOI-1201,1.5501353e-05,0,1776,0
TOI-406.01,TOI-406,1.5501353e-05,0,1790,0
TOI-6894 b,TOI-6894,1.5501353e-05,0,1797,0
TOI-4860 b,TOI-4860,1.5501353e-05,0,1792,0
K2-317 b,K2-317,1.5501353e-05,0,1766,0
GJ 876 d,GJ 876,1.5501353e-05,0,1756,0
K2-28 b,K2-28,1.5501353e-05,0,1764,0
LHS 3154 b,LHS 3154,1.5501353e-05,0,1773,0
TOI-6383 A b,TOI-6383 A,1.5501353e-05,0,1796,0
GJ 682 b,GJ 682,1.5501353e-05,0,1755,0
LTT 3780 c,LTT 3780,1.5501353e-05,0,1775,0
TOI-5799 b,TOI-5799,1.5501353e-05,0,1795,0
TOI-4479 b,TOI-4479,1.5501353e-05,0,1791,0
Kepler-446 c,Kepler-446,1.5501353e-05,0,1771,0
TOI-519 b,TOI-519,1.5501353e-05,0,1793,0
Kepler-446 d,Kepler-446,1.5501353e-05,0,1772,0
TOI-1743 b,TOI-1743,1.5501353e-05,0,1782,0
TOI-3984 A b,TOI-3984 A,1.5501353e-05,0,1789,0
K2-25 b,K2-25,1.5501353e-05,0,1763,0
K2-320 b,K2-320,1.5501353e-05,0,1767,0
LSPM J2116+0234 b,LSPM J2116+0234,1.5501353e-05,0,1774,0
2MASS J01225093-2439505 b,2MASS J01225093-2439505,1.5501353e-05,0,1742,0
TOI-7384 b,TOI-7384,1.5501353e-05,0,1798,0
Kepler-990 c,Kepler-990,1.5319034e-05,0,1802,0
K2-369 b,K2-369,1.5319034e-05,0,1801,0
GJ 357 c,GJ 357,1.5126753e-05,0,1803,0
TOI-521 b,TOI-521,1.5126753e-05,0,1805,0
TOI-1243 b,TOI-1243,1.5126753e-05,0,1804,0
Kepler-127 b,Kepler-127,1.4590267e-05,0,1807,0
Kepler-1285 b,Kepler-1285,1.4590267e-05,0,1808,0
Kepler-1199 b,Kepler-1199,1.4590267e-05,0,1806,0
K2-90 b,K2-90,1.4270799e-05,0,1825,0
TOI-5817 b,TOI-5817,1.4270799e-05,0,1864,0
TOI-5795 b,TOI-5795,1.4270799e-05,0,1863,0
Kepler-1669 c,Kepler-1669,1.4270799e-05,0,1835,0
Kepler-300 b,Kepler-300,1.4270799e-05,0,1844,0
CoRoT-5 b,CoRoT-5,1.4270799e-05,0,1809,0
HD 189567 b,HD 189567,1.4270799e-05,0,1816,0
Kepler-1066 b,Kepler-1066,1.4270799e-05,0,1826,0
Kepler-1733 b,Kepler-1733,1.4270799e-05,0,1836,0
Kepler-574 b,Kepler-574,1.4270799e-05,0,1846,0
Kepler-557 b,Kepler-557,1.4270799e-05,0,1845,0
Kepler-1133 b,Kepler-1133,1.4270799e-05,0,1828,0
TOI-3837 b,TOI-3837,1.4270799e-05,0,1861,0
Kepler-158 b,Kepler-158,1.4270799e-05,0,1832,0
Kepler-1073 b,Kepler-1073,1.4270799e-05,0,1827,0
HD 97658 b,HD 97658,1.4270799e-05,0,1818,0
HD 136352 b,HD 136352,1.4270799e-05,0,1815,0
Kepler-1639 b,Kepler-1639,1.4270799e-05,0,1833,0
TOI-757 b,TOI-757,1.4270799e-05,0,1865,0
Kepler-1655 b,Kepler-1655,1.4270799e-05,0,1834,0
Kepler-814 b,Kepler-814,1.4270799e-05,0,1848,0
Kepler-883 b,Kepler-883,1.4270799e-05,0,1850,0
NGTS-23 b,NGTS-23,1.4270799e-05,0,1853,0
TOI-2031 A b,TOI-2031 A,1.4270799e-05,0,1860,0
GJ 9827 d,GJ 9827,1.4270799e-05,0,1811,0
K2-347 b,K2-347,1.4270799e-05,0,1821,0
TOI-1749 c,TOI-1749,1.4270799e-05,0,1854,0
TOI-178 d,TOI-178,1.4270799e-05,0,1857,0
TOI-178 e,TOI-178,1.4270799e-05,0,1858,0
TOI-178 f,TOI-178,1.4270799e-05,0,1859,0
Kepler-897 b,Kepler-897,1.4270799e-05,0,1851,0
Kepler-24 d,Kepler-24,1.4270799e-05,0,1841,0
HAT-P-57 b,HAT-P-57,1.4270799e-05,0,1812,0
HAT-P-58 b,HAT-P-58,1.4270799e-05,0,1813,0
Kepler-24 b,Kepler-24,1.4270799e-05,0,1840,0
NGTS-21 b,NGTS-21,1.4270799e-05,0,1852,0
GJ 86 b,GJ 86,1.4270799e-05,0,1810,0
Kepler-298 b,Kepler-298,1.4270799e-05,0,1843,0
K2-381 c,K2-381,1.4270799e-05,0,1822,0
Kepler-1304 b,Kepler-1304,1.4270799e-05,0,1830,0
K2-392 b,K2-392,1.4270799e-05,0,1823,0
Kepler-865 b,Kepler-865,1.4270799e-05,0,1849,0
K2-398 b,K2-398,1.4270799e-05,0,1824,0
HD 35843 b,HD 35843,1.4270799e-05,0,1817,0
TOI-1749 d,TOI-1749,1.4270799e-05,0,1855,0
Kepler-717 b,Kepler-717,1.4270799e-05,0,1847,0
Kepler-1526 b,Kepler-1526,1.4270799e-05,0,1831,0
Kepler-1878 b,Kepler-1878,1.4270799e-05,0,1837,0
K2-173 b,K2-173,1.4270799e-05,0,1819,0
Kepler-220 c,Kepler-220,1.4270799e-05,0,1839,0
Kepler-1212 b,Kepler-1212,1.4270799e-05,0,1829,0
HATS-24 b,HATS-24,1.4270799e-05,0,1814,0
TOI-5634 A b,TOI-5634 A,1.4270799e-05,0,1862,0
Kepler-1999 b,Kepler-1999,1.4270799e-05,0,1838,0
TOI-178 c,TOI-178,1.4270799e-05,0,1856,0
WASP-54 b,WASP-54,1.4270799e-05,0,1866,0
K2-337 b,K2-337,1.4270799e-05,0,1820,0
WASP-57 b,WASP-57,1.4270799e-05,0,1867,0
Kepler-267 c,Kepler-267,1.4270799e-05,0,1842,0
Kepler-1987 c,Kepler-1987,1.407337e-05,0,1875,0
K2-80 c,K2-80,1.407337e-05,0,1868,0
Kepler-1216 b,Kepler-1216,1.407337e-05,0,1870,0
Kepler-246 c,Kepler-246,1.407337e-05,0,1877,0
Kepler-1431 b,Kepler-1431,1.407337e-05,0,1871,0
Kepler-895 b,Kepler-895,1.407337e-05,0,1880,0
Kepler-218 b,Kepler-218,1.407337e-05,0,1876,0
Kepler-80 d,Kepler-80,1.407337e-05,0,1879,0
Kepler-787 b,Kepler-787,1.407337e-05,0,1878,0
Kepler-190 c,Kepler-190,1.407337e-05,0,1874,0
Kepler-1506 b,Kepler-1506,1.407337e-05,0,1872,0
Kepler-1198 b,Kepler-1198,1.407337e-05,0,1869,0
Kepler-169 c,Kepler-169,1.407337e-05,0,1873,0
Kepler-372 d,Kepler-372,1.3826463e-05,0,1929,0
Kepler-11 e,Kepler-11,1.3826463e-05,0,1898,0
Kepler-222 d,Kepler-222,1.3826463e-05,0,1920,0
Kepler-214 c,Kepler-214,1.3826463e-05,0,1919,0
Kepler-377 c,Kepler-377,1.3826463e-05,0,1930,0
Kepler-30 b,Kepler-30,1.3826463e-05,0,1925,0
Kepler-201 b,Kepler-201,1.3826463e-05,0,1918,0
Kepler-1993 b,Kepler-1993,1.3826463e-05,0,1917,0
HD 224693 b,HD 224693,1.3826463e-05,0,1885,0
Kepler-302 b,Kepler-302,1.3826463e-05,0,1926,0
Kepler-319 d,Kepler-319,1.3826463e-05,0,1927,0
HD 86728 b,HD 86728,1.3826463e-05,0,1887,0
Kepler-286 e,Kepler-286,1.3826463e-05,0,1924,0
Kepler-1820 b,Kepler-1820,1.3826463e-05,0,1914,0
Kepler-1914 b,Kepler-1914,1.3826463e-05,0,1915,0
Kepler-1920 b,Kepler-1920,1.3826463e-05,0,1916,0
HD 69830 c,HD 69830,1.3826463e-05,0,1886,0
Kepler-278 b,Kepler-278,1.3826463e-05,0,1923,0
HD 9446 b,HD 9446,1.3826463e-05,0,1888,0
Kepler-1762 b,Kepler-1762,1.3826463e-05,0,1913,0
Kepler-27 c,Kepler-27,1.3826463e-05,0,1922,0
Kepler-347 c,Kepler-347,1.3826463e-05,0,1928,0
HD 205158 b,HD 205158,1.3826463e-05,0,1884,0
Kepler-268 b,Kepler-268,1.3826463e-05,0,1921,0
Kepler-1165 c,Kepler-1165,1.3826463e-05,0,1902,0
Kepler-635 b,Kepler-635,1.3826463e-05,0,1940,0
Kepler-511 c,Kepler-511,1.3826463e-05,0,1935,0
Kepler-947 b,Kepler-947,1.3826463e-05,0,1945,0
HD 109271 c,HD 109271,1.3826463e-05,0,1881,0
Kepler-516 b,Kepler-516,1.3826463e-05,0,1936,0
Kepler-1162 b,Kepler-1162,1.3826463e-05,0,1901,0
Kepler-149 b,Kepler-149,1.3826463e-05,0,1908,0
K2-243 c,K2-243,1.3826463e-05,0,1893,0
Kepler-945 b,Kepler-945,1.3826463e-05,0,1944,0
Kepler-795 b,Kepler-795,1.3826463e-05,0,1941,0
Kepler-925 b,Kepler-925,1.3826463e-05,0,1943,0
Kepler-558 b,Kepler-558,1.3826463e-05,0,1937,0
Kepler-576 b,Kepler-576,1.3826463e-05,0,1938,0
K2-139 b,K2-139,1.3826463e-05,0,1892,0
Kepler-1551 b,Kepler-1551,1.3826463e-05,0,1910,0
Kepler-92 c,Kepler-92,1.3826463e-05,0,1942,0
TOI-2295 b,TOI-2295,1.3826463e-05,0,1948,0
Kepler-150 e,Kepler-150,1.3826463e-05,0,1909,0
Kepler-632 b,Kepler-632,1.3826463e-05,0,1939,0
Kepler-1115 b,Kepler-1115,1.3826463e-05,0,1899,0
HD 134606 f,HD 134606,1.3826463e-05,0,1883,0
Kepler-127 c,Kepler-127,1.3826463e-05,0,1903,0
K2-7 b,K2-7,1.3826463e-05,0,1896,0
Kepler-133 c,Kepler-133,1.3826463e-05,0,1905,0
Kepler-508 b,Kepler-508,1.3826463e-05,0,1934,0
HIP 4845 b,HIP 4845,1.3826463e-05,0,1889,0
TOI-1439 b,TOI-1439,1.3826463e-05,0,1947,0
Kepler-146 b,Kepler-146,1.3826463e-05,0,1907,0
HIP 57274 c,HIP 57274,1.3826463e-05,0,1890,0
Kepler-405 c,Kepler-405,1.3826463e-05,0,1931,0
HIP 65407 b,HIP 65407,1.3826463e-05,0,1891,0
Kepler-1666 b,Kepler-1666,1.3826463e-05,0,1912,0
K2-32 d,K2-32,1.3826463e-05,0,1895,0
Kepler-411 e,Kepler-411,1.3826463e-05,0,1932,0
HD 117618 b,HD 117618,1.3826463e-05,0,1882,0
K2-84 c,K2-84,1.3826463e-05,0,1897,0
Kepler-1656 b,Kepler-1656,1.3826463e-05,0,1911,0
Kepler-1137 b,Kepler-1137,1.3826463e-05,0,1900,0
TOI-4406 b,TOI-4406,1.3826463e-05,0,1949,0
Kepler-143 c,Kepler-143,1.3826463e-05,0,1906,0
PSR B1257+12 b,PSR B1257+12,1.3826463e-05,0,1946,0
Kepler-450 b,Kepler-450,1.3826463e-05,0,1933,0
Kepler-1273 b,Kepler-1273,1.3826463e-05,0,1904,0
K2-286 b,K2-286,1.3826463e-05,0,1894,0
GJ 581 e,GJ 581,1.3765245e-05,0,1953,0
GJ 3341 b,GJ 3341,1.3765245e-05,0,1950,0
GJ 581 b,GJ 581,1.3765245e-05,0,1951,0
GJ 581 c,GJ 581,1.3765245e-05,0,1952,0
Kepler-55 c,Kepler-55,1.3658632e-05,0,1954,0
GJ 3998 c,GJ 3998,1.3387698e-05,0,1955,0
Kepler-54 b,Kepler-54,1.3387698e-05,0,1956,0
Kepler-264 c,Kepler-264,1.3171349e-05,0,2047,0
Kepler-251 e,Kepler-251,1.3171349e-05,0,2046,0
Kepler-10 d,Kepler-10,1.3171349e-05,0,2029,0
Kepler-930 b,Kepler-930,1.3171349e-05,0,2061,0
Kepler-199 c,Kepler-199,1.3171349e-05,0,2045,0
Kepler-126 d,Kepler-126,1.3171349e-05,0,2032,0
omi UMa b,omi UMa,1.3171349e-05,0,2066,0
Kepler-268 c,Kepler-268,1.3171349e-05,0,2048,0
rho CrB d,rho CrB,1.3171349e-05,0,2067,0
ups Leo b,ups Leo,1.3171349e-05,0,2068,0
Kepler-1016 c,Kepler-1016,1.3171349e-05,0,2030,0
TOI-5542 b,TOI-5542,1.3171349e-05,0,2062,0
eps CrB b,eps CrB,1.3171349e-05,0,2065,0
Kepler-279 e,Kepler-279,1.3171349e-05,0,2049,0
Kepler-396 c,Kepler-396,1.3171349e-05,0,2055,0
Kepler-38 b,Kepler-38,1.3171349e-05,0,2054,0
Kepler-1094 b,Kepler-1094,1.3171349e-05,0,2031,0
Kepler-413 b,Kepler-413,1.3171349e-05,0,2056,0
Kepler-359 d,Kepler-359,1.3171349e-05,0,2053,0
Kepler-1647 b,Kepler-1647,1.3171349e-05,0,2039,0
Kepler-462 b,Kepler-462,1.3171349e-05,0,2057,0
Kepler-164 e,Kepler-164,1.3171349e-05,0,2038,0
Kepler-344 c,Kepler-344,1.3171349e-05,0,2052,0
Kepler-1769 b,Kepler-1769,1.3171349e-05,0,2040,0
Kepler-178 d,Kepler-178,1.3171349e-05,0,2041,0
Kepler-1811 b,Kepler-1811,1.3171349e-05,0,2042,0
Kepler-1605 b,Kepler-1605,1.3171349e-05,0,2037,0
Kepler-1599 b,Kepler-1599,1.3171349e-05,0,2036,0
Kepler-1824 b,Kepler-1824,1.3171349e-05,0,2043,0
Kepler-1596 b,Kepler-1596,1.3171349e-05,0,2035,0
Kepler-603 c,Kepler-603,1.3171349e-05,0,2058,0
TYC 1422-614-1 b,TYC 1422-614-1,1.3171349e-05,0,2063,0
TYC 1422-614-1 c,TYC 1422-614-1,1.3171349e-05,0,2064,0
Kepler-297 d,Kepler-297,1.3171349e-05,0,2051,0
Kepler-297 c,Kepler-297,1.3171349e-05,0,2050,0
Kepler-1883 b,Kepler-1883,1.3171349e-05,0,2044,0
Kepler-1515 b,Kepler-1515,1.3171349e-05,0,2034,0
Kepler-87 b,Kepler-87,1.3171349e-05,0,2059,0
Kepler-87 c,Kepler-87,1.3171349e-05,0,2060,0
Kepler-1311 d,Kepler-1311,1.3171349e-05,0,2033,0
xi Aql b,xi Aql,1.3171349e-05,0,2069,0
HD 18015 b,HD 18015,1.3171349e-05,0,1983,0
HD 25171 b,HD 25171,1.3171349e-05,0,2003,0
HD 36384 b,HD 36384,1.3171349e-05,0,2009,0
HD 33564 b,HD 33564,1.3171349e-05,0,2008,0
HD 32518 b,HD 32518,1.3171349e-05,0,2007,0
HD 31527 d,HD 31527,1.3171349e-05,0,2006,0
HD 290327 b,HD 290327,1.3171349e-05,0,2005,0
HD 27631 b,HD 27631,1.3171349e-05,0,2004,0
HD 240210 b,HD 240210,1.3171349e-05,0,2002,0
HD 45364 b,HD 45364,1.3171349e-05,0,2011,0
HD 22532 b,HD 22532,1.3171349e-05,0,2001,0
HD 222155 b,HD 222155,1.3171349e-05,0,2000,0
HD 220842 b,HD 220842,1.3171349e-05,0,1999,0
HD 219139 b,HD 219139,1.3171349e-05,0,1998,0
HD 217786 b,HD 217786,1.3171349e-05,0,1996,0
BD+15 2375 b,BD+15 2375,1.3171349e-05,0,1959,0
HD 38283 b,HD 38283,1.3171349e-05,0,2010,0
HD 48948 d,HD 48948,1.3171349e-05,0,2012,0
81 Cet b,81 Cet,1.3171349e-05,0,1958,0
HD 81817 b,HD 81817,1.3171349e-05,0,2021,0
HIP 54597 b,HIP 54597,1.3171349e-05,0,2027,0
HIP 109600 b,HIP 109600,1.3171349e-05,0,2026,0
HD 99283 b,HD 99283,1.3171349e-05,0,2025,0
HD 96700 d,HD 96700,1.3171349e-05,0,2024,0
HD 95127 b,HD 95127,1.3171349e-05,0,2023,0
HD 89307 b,HD 89307,1.3171349e-05,0,2022,0
HD 76920 b,HD 76920,1.3171349e-05,0,2020,0
HD 564 b,HD 564,1.3171349e-05,0,2013,0
HD 70573 b,HD 70573,1.3171349e-05,0,2019,0
HD 65216 b,HD 65216,1.3171349e-05,0,2018,0
HD 64121 b,HD 64121,1.3171349e-05,0,2017,0
HD 63765 b,HD 63765,1.3171349e-05,0,2016,0
HD 62364 b,HD 62364,1.3171349e-05,0,2015,0
HD 60292 b,HD 60292,1.3171349e-05,0,2014,0
HD 216536 b,HD 216536,1.3171349e-05,0,1995,0
HD 216520 c,HD 216520,1.3171349e-05,0,1994,0
HD 212771 b,HD 212771,1.3171349e-05,0,1993,0
HD 136925 b,HD 136925,1.3171349e-05,0,1972,0
HD 156411 b,HD 156411,1.3171349e-05,0,1978,0
