planet_name,host_star_name,radius_earth,mass_earth,orbital_period,semi_major_axis,equilibrium_temp,star_temp,star_luminosity,star_metallicity,spectral_type,log_mass_earth,log_orbital_period,log_semi_major_axis,stellar_flux,log_stellar_flux,surface_gravity,log_surface_gravity,density,habitable_zone,habitable,label_source,spectral_class,spectral_B,spectral_F,spectral_G,spectral_K,spectral_M
GJ 1132 b,GJ 1132,1.13,1.66,1.628931,0.0153,529.0,3270.0,-2.35853,-0.059217368218628025,,0.9783261227936076,0.9665772996825128,0.015184135325039965,-801.7679267173479,,1.3000234944005014,0.8329193378396714,0.27465287425146734,False,0,measured,,False,False,False,False,False
GJ 1132 b,GJ 1132,1.19151465,1.83704819,1.62892911,0.0157,583.8,3229.0,-2.32148,-0.17,,1.0427641419355338,0.9665765807588593,0.015578029963318413,-749.4726303074633,,1.2939627553142874,0.8302807828797759,0.2592589633938754,False,0,measured,,False,False,False,False,False
GJ 1132 b,GJ 1132,1.16,1.62,1.62893,4.485505533568964,409.0,3270.0,-2.35853,-0.12,M4.5 V,0.9631743177730056,0.9665769192996917,-0.06393224342773113,-0.009328434085483154,-0.009372216419862266,1.2039239001189062,0.7902393626178389,0.24777212044447922,False,0,measured,M,False,False,False,False,True
GJ 1214 b,GJ 1214,2.74,6.37,1.58040487,4.429614036511964,547.0,2949.0,-2.55284,-0.019672571419341686,,1.9974177062012453,0.9479463129784625,-0.05461016825259252,-0.010353375339455883,-0.010407344360784672,0.8484735468059033,0.6143601886651043,0.0739263279508424,False,0,measured,,False,False,False,False,False
GJ 1214 b,GJ 1214,2.678,6.55,1.5803925,4.4340233558600595,555.0,3026.0,-2.484,-0.018510125821417908,,2.0215475632609334,0.9479415191456056,-0.05378905255244337,-0.010054159594030594,-0.01010504401060234,0.9133140835541554,0.6488368607525571,0.08141810175116962,False,0,measured,,False,False,False,False,False
GJ 1214 b,GJ 1214,2.733,8.41,1.580404531,0.01505,567.0,3101.0,-2.40894,0.24,,2.2417729535972883,0.9479461816037211,0.014937872364207155,-846.3365936618588,,1.1259438482029547,0.7542158676250255,0.09835319927849116,False,0,measured,,False,False,False,False,False
GJ 1214 b,GJ 1214,2.742,8.17,1.58040433,0.0149,596.0,3250.0,-2.33724,0.29,M4 V,2.2159372862683733,0.9479461037089549,0.01479008547263543,-837.7624863566989,,1.0866436729141362,0.7355568770129615,0.09460870455351067,False,0,measured,M,False,False,False,False,True
GJ 1252 b,GJ 1252,1.193,2.09,0.5182349,0.00916,1089.0,3458.0,-1.70774,0.1,M3,1.128171090909654,0.4175484100849663,0.009118301644527774,-1619.649120653171,,1.468471082712863,0.9035989641303862,0.29385720653972297,False,0,measured,M,False,False,False,False,True
GJ 143 b,GJ 143,2.61,22.7,35.61253,0.1915,422.0,4640.0,-0.6862,0.003,K4.5,3.1654750481410856,3.6003905315458002,0.17521301755665977,-1.4890294698260753,,3.3323057500623894,1.4660999060715847,0.3048005356413651,False,0,measured,K,False,False,False,True,False
GJ 3090 b,GJ 3090,2.18,4.52,2.85310198,0.0316,723.0,3707.0,-1.34199,0.12,M2 V,1.7083778602890038,1.3488785329812736,0.031110995025052664,-106.94617352982927,,0.9510983923912126,0.668392492143406,0.10415505310721325,False,0,measured,M,False,False,False,False,True
GJ 3090 b,GJ 3090,2.13,3.34,2.8531054,0.03165,693.0,3556.0,-1.34199,-0.06,M2 V,1.4678743481123135,1.3488794205774235,0.03115946224910189,-106.60853783352809,,0.7361855011130949,0.5516904660094116,0.08251236727798104,False,0,measured,M,False,False,False,False,True
GJ 3470 b,GJ 3470,3.88,12.58,3.336649,2.6813801052984765,615.0,3652.0,-1.5376,0.2,M1.5,2.60859812213055,1.4671019300586134,-0.0008132172548306893,-0.017018322163050853,-0.01716479803518069,0.8356360931023489,0.6073910661815503,0.051415830480633286,False,0,measured,M,False,False,False,False,True
GJ 3470 b,GJ 3470,4.2,14.0,3.33714,0.0348,615.0,3600.0,-1.538,0.013166818402670345,M1.5,2.70805020110221,1.4672151447103705,0.03420817132973701,-101.06202209478427,,0.7936507936507936,0.5842530923208079,0.04511194532083201,False,0,measured,M,False,False,False,False,True
GJ 3470 b,GJ 3470,4.57,13.9,3.3366496,0.0355,593.5,3600.0,-0.8193677351821729,0.2,,2.7013612129514133,1.4671020684142788,0.03488440185350179,-51.73831591519696,,0.6655526241447169,0.5101569747568884,0.03476783042245537,False,0,measured,,False,False,False,False,False
GJ 3470 b,GJ 3470,3.88,13.73,3.3366487,0.031,604.0,3652.0,-0.8349287612839311,0.18,,2.689886230474539,1.4671018608807735,0.03052920503482287,-69.13789775646761,,0.9120257200552663,0.6481632664504835,0.056116005763044124,False,0,measured,,False,False,False,False,False
GJ 3473 b,GJ 3473,1.264,1.86,1.1980035,0.01589,773.0,3347.0,-1.82391,0.11,,1.0508216248317612,0.7875494483368497,0.01576507557838243,-574.8383657443912,,1.1641764140362123,0.7720398798593613,0.21987867593931187,False,0,measured,,False,False,False,False,False
GJ 357 b,GJ 357,1.217,1.84,3.93072,0.035,525.0,3505.0,-1.79833,-0.12,M2.5 V,1.0438040521731147,1.5954850220158672,0.0344014267173324,-116.82167706548903,,1.242329124043187,0.8075151131816187,0.24370109413126248,False,0,measured,M,False,False,False,False,True
GJ 367 b,GJ 367,0.718,0.546,0.321962,0.0071,1745.0,3522.0,-1.54061,-0.01,M1.0 V,0.4356709501652302,0.27911699668959083,0.00707491367196188,-2432.014450275787,,1.059116549375005,0.7222770312882458,0.3521524390183778,False,0,measured,M,False,False,False,False,True
GJ 367 b,GJ 367,0.699,0.633,0.3219225,0.00709,1365.0,3522.0,-1.5391,-0.01,M1.0 V,0.49041881398832804,0.2790871164130486,0.00706498412211794,-2436.489273642092,,1.295535621089601,0.830966202377897,0.4424697383005124,False,0,measured,M,False,False,False,False,True
GJ 3929 b,GJ 3929,1.09,1.75,2.616235,0.0252,568.0,3384.0,-1.96257,-0.02,,1.0116009116784799,1.2854334293562937,0.02488771550777899,-245.93152924529244,,1.47293998821648,0.905407721450044,0.32260414679225347,False,0,measured,,False,False,False,False,False
GJ 3929 b,GJ 3929,1.15,1.21,2.6162745,0.02569,568.8,3369.0,-1.93742,0.0,M3.5 V,0.7929925155296614,1.285444352259333,0.025365556844294916,-233.60692140601748,,0.9149338374291116,0.649683072390384,0.1899342297767996,False,0,measured,M,False,False,False,False,True
GJ 436 b,GJ 436,4.091285,23.424071,2.64389524,0.02887,669.0,3500.0,-0.7775379269050674,-0.03,,3.195569162405096,1.2930532303565807,0.02846111262203124,-74.23661322129401,,1.3994033477120176,0.8752201013265318,0.08165721533737469,False,0,measured,,False,False,False,False,False
GJ 436 b,GJ 436,4.26,23.201,2.6,0.029,650.0,5025.024144499732,-0.78626337525791,0.03637294065449824,M2.5 V,3.186393954622947,1.2809338454620642,0.028587456851912555,-74.39815858764221,,1.278461063721925,0.823500243018372,0.07164556262037568,False,0,measured,M,False,False,False,False,True
GJ 436 b,GJ 436,4.1910451,23.138024,2.64389788,0.03109,686.0,3350.0,-0.7614621047638663,-0.15,,3.1837883564780856,1.2930539548557416,0.030616495114360768,-62.689814798220674,,1.3172906176003476,0.8403986659836968,0.07503616936012128,False,0,measured,,False,False,False,False,False
GJ 436 b,GJ 436,4.2224,23.1688,2.64385,0.02872,649.0,3350.0,-1.585,-0.03,,3.185062545158504,1.293040814993938,0.028315310980046464,-152.91515574484293,,1.299525467019685,0.8327027829613822,0.07347452932573419,False,0,measured,,False,False,False,False,False
GJ 486 b,GJ 486,1.343,3.0,1.4671205,0.01713,706.0,3291.0,-1.9165,-0.15,M3.5 V,1.3862943611198906,0.9030516811050631,0.016984935839241735,-519.7377160739113,,1.6632947984890631,0.9795640023529848,0.2956681932225306,False,0,measured,M,False,False,False,False,True
GJ 486 b,GJ 486,1.289,2.77,1.46712127,0.01714,696.3,3317.0,-1.93892,-0.15,,1.3270750014599193,0.9030519932097535,0.016994767375861832,-525.2044428199538,,1.6671471501112536,0.981009418072747,0.3087680874341801,False,0,measured,,False,False,False,False,False
GJ 486 b,GJ 486,1.305,2.82,1.467119,0.01734,701.0,3340.0,-1.91721,0.07,M3.5 V,1.3402504226184837,0.9030510731086332,0.017191377812577124,-507.41305321285245,,1.655877042321751,0.9767749362360033,0.3029207085493038,False,0,measured,M,False,False,False,False,True
GJ 806 b,GJ 806,1.331,1.9,0.9263237,0.01406,940.0,3600.0,-1.58528,-0.28,M1.5 V,1.0647107369924282,0.6556133677898253,0.013962075016054629,-638.1539697393204,,1.0725004671021772,0.728755833408314,0.1923671121048214,False,0,measured,M,False,False,False,False,True
GJ 9827 b,GJ 9827,1.62,3.42,1.2089802,0.01888,1172.0,4269.0,-0.4729491823372901,-0.5,K5 V,1.4861396960896067,0.7925309610659849,0.01870398479377176,-105.58461362834885,,1.3031550068587103,0.8342799250688826,0.19204033421899683,False,0,measured,K,False,False,False,True,False
GJ 9827 b,GJ 9827,1.529,4.87,1.2089765,5.0154547953806325,1055.0,4294.0,-0.566022329676617,-0.26,,1.7698546338400052,0.7925292860835207,-0.02033441687803772,-0.0017906184689326183,-0.0017922235425190476,2.0831185696546517,1.1259416073453576,0.32525044219135696,False,0,measured,,False,False,False,False,False
GJ 9827 b,GJ 9827,1.44,4.28,1.208974,0.0189,1035.01,4236.0,-0.5849546770344994,-0.29,K7 V,1.6639260977181702,0.7925281543370242,0.018723613998102594,-130.3133007681249,,2.0640432098765435,1.1197353542190316,0.34219029125741074,False,0,measured,K,False,False,False,True,False
GJ 9827 b,GJ 9827,1.577,5.14,1.2089819,0.0188,1175.0,4305.0,-0.47081560554435,-0.26,,1.814824742159051,0.7925317306515818,0.018625464123164893,-106.0047404187235,,2.0668060889554947,1.1206366581432734,0.31288117197497906,False,0,measured,,False,False,False,False,False
GJ 9827 b,GJ 9827,1.58,3.69,1.208966,0.0206,1114.0,4219.0,-0.5185395181670691,-0.29,K6 V,1.5454325824581878,0.7925245327396281,0.02039068964773403,-97.23834421809161,,1.478128505047268,0.9075036402349377,0.22333999187022746,False,0,measured,K,False,False,False,True,False
GJ 9827 c,GJ 9827,1.13,1.86,3.648103,0.0395,715.94,4236.0,-0.8447629791709799,-0.29,K7 V,1.0508216248317612,1.536459179372926,0.038739828315930556,-43.08546831472433,,1.456652831075261,0.8987997856618876,0.30774358199260804,False,0,measured,K,False,False,False,True,False
GJ 9827 c,GJ 9827,1.201,1.92,3.648095,2.656131376134336,730.0,4294.0,-0.8311531939774947,-0.26,,1.0715836162801904,1.5364574582391894,0.01950606259926485,-0.009375017994352704,-0.009419240081138045,1.3311138858056806,0.8463462159196469,0.26459619659979366,False,0,measured,,False,False,False,False,False
GJ 9827 c,GJ 9827,1.269,2.42,3.648083,0.03942,811.0,4269.0,-0.7668207822084725,-0.5,K5 V,1.2296405510745139,1.5364548765330304,0.03866286527739181,-39.26908397089872,,1.502768633865326,0.9173975726459781,0.28271046856160914,False,0,measured,K,False,False,False,True,False
GJ 9827 c,GJ 9827,1.241,1.3,3.648096,0.03925,813.0,4305.0,-0.765085029821678,-0.26,,0.832909122935104,1.5364576733810686,0.03849929915060977,-39.52032597889738,,0.8441114460862772,0.6119975604482153,0.16238256546947494,False,0,measured,,False,False,False,False,False
GJ 9827 c,GJ 9827,1.24,1.45,3.64823,0.0429,771.0,4219.0,-0.7980481676926461,-0.29,K6 V,0.8960880245566356,1.536486501974216,0.04200529414503013,-34.506797592306725,,0.9430280957336108,0.6642476302668835,0.18155755997242895,False,0,measured,K,False,False,False,True,False
GJ 9827 d,GJ 9827,2.022,3.53,6.20147,0.0559,681.0,4305.0,-0.8412599747988141,-0.26,,1.5107219394949425,1.9742851718494987,0.054393483830331636,-21.42381191409951,,0.8634007128314555,0.6224031585775593,0.10193953361735326,False,0,measured,,False,False,False,False,False
GJ 9827 d,GJ 9827,2.04,2.35,6.20142,0.0611,646.0,4219.0,-0.8681741154060039,-0.29,K6 V,1.208960345836975,1.9742782287984861,0.05930610589740757,-18.50608483467299,,0.5646866589773164,0.4476855860399677,0.06608284784874066,False,0,measured,K,False,False,False,True,False
GJ 9827 d,GJ 9827,2.07,5.2,6.201467,0.05615,680.0,4269.0,-0.8415041233140764,-0.5,K5 V,1.824549292051046,1.9742847552677973,0.05463022065111485,-21.23962589991145,,1.213563910476324,0.7946038458142723,0.13995992399292562,False,0,measured,K,False,False,False,True,False
GJ 9827 d,GJ 9827,1.89,3.02,6.201812,0.0563,599.68,4236.0,-0.9094241063612911,-0.29,K7 V,1.3912819026309295,1.974332661025933,0.05477223584697947,-22.831781955700567,,0.8454410570812688,0.6127183042519194,0.10679057406930254,False,0,measured,K,False,False,False,True,False
GJ 9827 d,GJ 9827,1.955,3.42,6.20183,1.1980078264546616,612.0,4294.0,-0.8973972724211224,-0.26,,1.4861396960896067,1.974335160393801,0.048715149296831406,-0.049757158461790935,-0.05103770438166004,0.8948136132024253,0.6391204765478921,0.10926906114098613,False,0,measured,,False,False,False,False,False
GJ 9827 d,GJ 9827,1.98,3.02,6.20183,0.053,675.0,4236.0,-1.00436,-0.29,K7 V,1.3912819026309295,1.974335160393801,0.05164323315183845,-28.45298302666002,,0.7703295582083461,0.5711657203324919,0.09288011893837439,False,0,measured,K,False,False,False,True,False
GPX-1 b,GPX-1,16.47720163,6261.2196179,1.744579,0.0338,2300.0,7000.0,0.72673,0.35,F2,8.742289972798028,1.0096276934359434,0.03324133377980188,50.620895536384026,3.943926542771986,23.06173752810181,3.180622924402134,0.3341334535716249,False,0,measured,F,False,True,False,False,False
Gliese 12 b,Gliese 12,0.9,10.0,12.76142,0.067,315.0,3253.0,-2.13077,-0.29,M4 V,2.3978952727983707,2.6218690248551026,0.06485097231961633,-37.77261952460657,,12.345679012345679,2.5911926629667694,3.274793067734472,False,1,measured,M,False,False,False,False,True
Gliese 12 b,Gliese 12,0.958,3.87,12.761408,0.0668,314.6,3296.0,-2.13787,-0.32,M3.0 V,1.5830939370944985,2.621868152851688,0.06466351332572215,-38.12575950507708,,4.216770324397122,1.651878498612098,1.0508139473032627,False,1,measured,M,False,False,False,False,True
HAT-P-1 b,HAT-P-1,14.784671,166.86075,4.46529976,0.05561,1322.0,5980.0,0.10615308961645464,0.13,,5.123134766653755,1.6984189709934154,0.054118798887496024,2.7315992498260058,1.3168368950718494,0.7633625709366441,0.5672225379360799,0.012326239102909817,False,0,measured,,False,False,False,False,False
HAT-P-1 b,HAT-P-1,13.641353,166.54292,4.4652934,0.05535,1291.0,5975.0,0.04274075254987131,0.13,,5.121239557247535,1.6984178072871268,0.05387246546448968,1.1101893330166408,0.7467776747498714,0.8949757750029564,0.6392060548130774,0.01566264928477628,False,0,measured,,False,False,False,False,False
HAT-P-1 b,HAT-P-1,14.784671,168.13207,4.4652968,0.05561,1322.0,5980.0,0.10621216752921558,0.13,,5.130679889017067,1.6984184293944307,0.054118798887496024,2.7331194804925096,1.3172442059813272,0.769178666715209,0.57051540878605,0.012420153305598654,False,0,measured,,False,False,False,False,False
HAT-P-1 b,HAT-P-1,14.79588,168.4499,4.46,1.096807639277706,1320.0,6051.18,0.22463,0.1578,,5.132557307908301,1.6974487897568136,0.07504577680366115,0.014859252402026214,0.01474993529430168,0.769465507653278,0.5706775279054432,0.012415372294354965,False,0,measured,,False,False,False,False,False
HAT-P-1 b,HAT-P-1,13.921578,169.08556,4.46543,0.0553,1306.0,5975.0,0.17026,0.13,,5.136301604557904,1.6984428010583543,0.05382508669490746,4.4304975672439495,1.6920307627577318,0.8724279892691502,0.6272359786706294,0.014960720722597857,False,0,measured,,False,False,False,False,False
HAT-P-11 b,HAT-P-11,4.73,25.743,4.8878162,0.053,878.0,4780.0,-0.585,0.31,K4,3.2862727568542525,1.7728851649067359,0.05164323315183845,-16.57273793320733,,1.1506331320481473,0.7657622788112342,0.058074720079526056,False,0,measured,K,False,False,False,True,False
HAT-P-11 b,HAT-P-11,4.901,25.0,4.887802443,0.0532,847.0,4780.0,-0.6091634039122121,0.31,,3.258096538021482,1.7728828283840585,0.05183314864001728,-17.127764232593947,,1.0408079567353619,0.7133457866693821,0.050698754679802616,False,0,measured,,False,False,False,False,False
HAT-P-11 b,HAT-P-11,4.449973,26.69772,4.88781501,0.05259,838.0,4780.0,-0.6315727525899176,0.31,,3.321350099336286,1.772884962794428,0.051253793607404986,-18.172186265217224,,1.3482158300861569,0.8536558185617297,0.07232916257456666,False,0,measured,,False,False,False,False,False
HAT-P-12 b,HAT-P-12,10.637341,67.06213,3.2130579,2.266394338283831,975.0,4650.0,-0.3135008300360542,-0.29,,4.220420964498421,1.438188726078327,0.02258195396746021,-0.0048568856410329845,-0.004868718639994181,0.5926675920436195,0.46541034125895975,0.013301159126718733,False,0,measured,,False,False,False,False,False
HAT-P-12 b,HAT-P-12,10.76064,66.7443,3.21,2.2599674010665334,960.0,4652.87,-0.67978,-0.0632,,4.215740323379116,1.43746264769429,0.02096522484840596,-0.010591419494877425,-0.010647907793222725,0.576418589312199,0.4551555585250823,0.012788254385300546,False,0,measured,,False,False,False,False,False
HAT-P-12 b,HAT-P-12,10.301071,63.88383,3.21305992,0.03767,955.0,4665.0,-0.3403813158461684,-0.2,,4.172598440124021,1.4381892055399352,0.036977815121569696,-19.088183811140624,,0.6020411604875741,0.47127854150435167,0.013952601623129062,False,0,measured,,False,False,False,False,False
HAT-P-12 b,HAT-P-12,10.749,67.059,3.2130598,0.0384,963.0,4650.0,-0.678,-0.29,K4,4.220374976046804,1.4381891770570738,0.03768106696768849,-36.58957635372757,,0.5803913711981774,0.45767251965546635,0.012890337099368274,False,0,measured,K,False,False,False,True,False
HAT-P-13 b,HAT-P-13,14.359,271.098,2.91626,0.0427,1653.0,5653.0,0.346,0.41,G4,5.606162295523305,1.3651371167441386,0.04181350281341039,15.101166109010574,2.778891698498646,1.3148551829109703,0.839347129603508,0.02186075302705054,False,0,measured,G,False,False,True,False,False
HAT-P-13 b,HAT-P-13,16.667783,287.95398,2.9162382,0.0431,1740.0,5653.0,0.5039897722994624,0.41,,5.66626743667827,1.3651315501932266,0.04219704869978836,21.590232484003163,3.1175176218834917,1.0364954744161965,0.711230425867768,0.014845709676480382,False,0,measured,,False,False,False,False,False
HAT-P-13 b,HAT-P-13,16.6677543,287.95253674,2.9162383,0.04383,1725.0,5764.296174260554,0.4907226557900597,0.0949460555124706,,5.666262441891196,1.3651315757279345,0.04289664095230628,20.327468826383765,3.05999585813671,1.0364938488188082,0.7112296276346968,0.01484571195567633,False,0,measured,,False,False,False,False,False
HAT-P-14 b,HAT-P-14,13.663771,721.79193,4.6276691,0.06108,1624.0,6600.0,0.3290824572060238,0.11,,6.583121393741523,1.7276953422144623,0.059287257354870566,7.0193485913733165,2.081857195558871,3.866080320469503,1.5822887506923229,0.06754787460134765,False,0,measured,,False,False,False,False,False
HAT-P-14 b,HAT-P-14,13.4508,724.6524,4.627649,0.0596,1612.0,6583.0,0.59218,0.08,F5 V,6.587071112290493,1.727691770569517,0.05789147841577759,13.26634698326632,2.6579034059536073,4.005285740592195,1.6104945021649648,0.07108807923440214,False,0,measured,F,False,True,False,False,False
HAT-P-14 b,HAT-P-14,12.89,709.367,4.627669,0.0606,1570.0,6600.0,0.563,0.11,F,6.565781737896297,1.727695324445116,0.05883478572089257,12.199816052992773,2.5802028941158914,4.269383293981839,1.6619133336908296,0.07907216313318483,False,0,measured,F,False,True,False,False,False
HAT-P-15 b,HAT-P-15,12.016,618.471,10.863502,0.0964,904.0,5568.0,0.0,0.22,G5,6.4288658880283664,2.4734666282297435,0.09203208544649367,0.0,0.0,4.283507199012059,1.6645901194440709,0.0851041958004937,False,0,measured,G,False,False,True,False,False
HAT-P-16 b,HAT-P-16,13.33871,1331.38987,2.775970244,0.0413,1571.0,6158.0,0.30524765061009385,0.17,,7.194729503468648,1.3286573679555944,0.04046993255371323,14.24106152401205,2.7239932016393515,7.483031736834243,2.1380679020462594,0.13392916071689473,False,0,measured,,False,False,False,False,False
HAT-P-16 b,HAT-P-16,13.33868703,1332.65451055,2.7759712,0.0413,1567.0,6140.0,0.30193668634827087,0.12,,7.195678205338788,1.3286576211355234,0.04046993255371323,14.086591389148817,2.713806361852859,7.490165403215535,2.138908482255453,0.13405706789017283,False,0,measured,,False,False,False,False,False
HAT-P-16 b,HAT-P-16,14.448,1332.605,2.77596,0.0413,1626.0,6158.0,0.29447,0.17,F8,7.195641080679706,1.3286546550068068,0.04046993255371323,13.738239683726356,2.6904454551876213,6.3838984868329876,1.9993017493857073,0.10548473841116497,False,0,measured,F,False,True,False,False,False
HAT-P-17 b,HAT-P-17,11.321,169.71,10.338523,0.0882,792.0,5246.0,-0.319,0.0,K,5.139966210392662,2.42820604290316,0.08452495506968791,-3.2631996728674406,,1.3241520361234855,0.8433552568685803,0.02792315280729406,False,0,measured,K,False,False,False,True,False
HAT-P-17 b,HAT-P-17,11.37711541,177.34825111,10.33853781,0.0892,800.0,5350.0,-0.26761,0.02,,5.183738105813452,2.4282073490689036,0.08544348181746748,-2.676472375325647,,1.3701325467640937,0.8629458804878697,0.028750262212808957,False,0,measured,,False,False,False,False,False
HAT-P-18 b,HAT-P-18,10.614923,62.29468,5.507978,0.0559,841.0,4870.0,-0.4172253995502395,0.1,,4.1478012813844085,1.8730288088962528,0.054393483830331636,-10.625203567882794,,0.5528626650521808,0.44010010822284007,0.012434026981733187,False,0,measured,,False,False,False,False,False
HAT-P-18 b,HAT-P-18,11.153,62.61,5.508023,0.0559,852.0,4803.0,-0.569,0.1,K2,4.152770690690713,1.8730357234624087,0.054393483830331636,-14.490347032185708,,0.5033386725070781,0.4076884163969852,0.010774074838000651,False,0,measured,K,False,False,False,True,False
HAT-P-19 b,HAT-P-19,12.689,92.802,4.008778,0.0466,1010.0,4990.0,-0.432,0.23,K1,4.54118617774649,1.6111919731697122,0.04554681495597039,-15.830770371460789,,0.5763715572704007,0.45512572333807966,0.010843925730612072,False,0,measured,K,False,False,False,True,False
