planet_name,host_star_name,radius_earth,pl_radj,mass_earth,pl_massj,orbital_period,semimajor_axis,eq_temp_k,density,star_temp_k,star_luminosity,star_metallicity,star_spectype,habitability_score,stellar_compatibility,orbital_stability,star_A,star_B,star_F,star_G,star_K,star_M,star_Unknown,radius_earth_scaled,mass_earth_scaled,orbital_period_scaled,semimajor_axis_scaled,eq_temp_k_scaled,density_scaled,star_temp_k_scaled,star_luminosity_scaled,star_metallicity_scaled,habitable_binary,habitability_probability,habitability_rank
EPIC 201497682 b,EPIC 201497682,0.692,0.0617361,196.050555,,2.13174,0.1038,811.0,1.33,5577.0,-0.02687,-0.02,G0 V,0.6683776925159252,1.0,0.1998950772935855,False,False,False,True,False,False,False,-1.393548387096774,0.0,-0.2932392594062096,0.0,0.0,0.0,0.0,0.0,0.0,0,3.3837896e-06,5875
Kepler-1408 b,Kepler-1408,0.84,0.07493991,196.050555,,2.997905,0.042,1459.0,1.33,6052.0,-0.02687,-0.02,G0 V,0.5381946672454994,1.0,0.1185933827919935,False,False,False,True,False,False,False,-1.2741935483870963,0.0,-0.264877774582932,-0.3089343514503168,1.8356940509915012,0.0,0.5195515449822259,0.0,0.0,0,3.3837896e-06,5876
HD 101581 b,HIP 56998,0.97945829,0.08738157,196.050555,,4.46606796561,0.1038,740.94,1.33,4633.87,-0.02687,-0.02,G0 V,0.7309811600477231,1.0,0.3808840234323744,False,False,False,True,False,False,False,-1.1617271854838709,0.0,-0.2168046226231478,0.0,-0.1984702549575069,0.0,-1.0315887339349197,0.0,0.0,0,3.3837896e-06,5877
K2-116 b,K2-116,0.814,0.07262022,196.050555,,4.6556782,0.1038,811.0,1.33,4264.0,-0.02687,-0.02,G0 V,0.6862812628669809,1.0,0.3942419616565192,False,False,False,True,False,False,False,-1.2951612903225804,0.0,-0.210596073691951,0.0,0.0,0.0,-1.4361498496035,0.0,0.0,0,3.3697072e-06,5878
Kepler-125 c,Kepler-125,0.82,0.07315563,196.050555,,5.77447,0.051,560.0,1.33,3996.0,-0.02687,-0.02,G0 V,0.789304172806832,1.0,0.2581229520351858,False,False,False,True,False,False,False,-1.290322580645161,0.0,-0.1739626416598237,-0.2639439119187173,-0.7110481586402266,0.0,-1.7292863002461034,0.0,0.0,0,3.3697072e-06,5879
Kepler-334 b,Kepler-334,1.03,0.0918906,196.050555,,5.47033694,0.06,1049.0,1.33,5827.0,-0.02687,-0.08,G0 V,0.6346041439484109,1.0,0.2838398629091063,False,False,False,True,False,False,False,-1.1209677419354835,0.0,-0.183921096648708,-0.2189534723871177,0.6742209631728046,0.0,0.2734481815695925,0.0,-0.2857142857142857,0,3.316905e-06,5880
Kepler-1902 b,Kepler-1902,1.02,0.09099846,196.050555,,3.82222231,0.0389,628.0,1.33,3854.0,-0.02687,-0.1,G0 V,0.7780013645215752,1.0,0.1386173291718501,False,False,False,True,False,False,False,-1.1290322580645158,0.0,-0.2378865397984161,-0.32443105840009,-0.5184135977337111,0.0,-1.884604867377632,0.0,-0.380952380952381,0,3.298763e-06,5881
Kepler-1117 b,Kepler-1117,1.01,0.09010632,196.050555,,4.79028459,0.0538,964.0,1.33,5573.0,-0.02687,-0.12,G0 V,0.6591593018465338,1.0,0.2292984199438101,False,False,False,True,False,False,False,-1.137096774193548,0.0,-0.206188556547872,-0.2499468862866641,0.43342776203966,0.0,-0.0043751709051134,0.0,-0.4761904761904761,0,3.2765024e-06,5882
Kepler-1311 c,Kepler-1311,1.05,0.09367489,196.050555,,2.53573424,0.0364,1539.0,1.33,5988.0,-0.02687,-0.12,G0 V,0.5354754989273197,1.0,0.088286229827315,False,False,False,True,False,False,False,-1.104838709677419,0.0,-0.2800109755267506,-0.3369284027144231,2.0623229461756374,0.0,0.4495488105004102,0.0,-0.4761904761904761,0,3.2765024e-06,5883
Kepler-1590 b,Kepler-1590,1.0,0.08921418,196.050555,,7.61758198,0.0772,1020.0,1.33,6202.0,-0.02687,-0.12,G0 V,0.644823543130657,1.0,0.4625240573924929,False,False,False,True,False,False,False,-1.1451612903225803,0.0,-0.1136122552457209,-0.1329717435045052,0.5920679886685553,0.0,0.6836204539239814,0.0,-0.4761904761904761,0,3.2765024e-06,5884
Kepler-1311 b,Kepler-1311,1.06,0.09456703,196.050555,,11.1726994,0.0979,939.0,1.33,5988.0,-0.02687,-0.12,G0 V,0.6616610633279024,1.0,0.7389840696547529,False,False,False,True,False,False,False,-1.0967741935483868,0.0,0.002795598630042,-0.0294937325818263,0.3626062322946176,0.0,0.4495488105004102,0.0,-0.4761904761904761,0,3.2765024e-06,5885
Kepler-1298 b,Kepler-1298,1.04,0.09278275,196.050555,,7.12811928,0.0781,1261.0,1.33,6461.0,-0.02687,-0.1,G0 V,0.5857300038110655,1.0,0.4425721247267101,False,False,False,True,False,False,False,-1.1129032258064513,0.0,-0.129639096479909,-0.1284726995513453,1.274787535410765,0.0,0.9669127700300792,0.0,-0.380952380952381,0,3.2677276e-06,5886
Kepler-524 c,Kepler-524,1.03,0.0918906,196.050555,,1.88897906,0.0302,1717.0,1.33,6049.0,-0.02687,-0.1,G0 V,0.5109189546372324,1.0,0.0554793299341049,False,False,False,True,False,False,False,-1.1209677419354835,0.0,-0.3011881614231401,-0.3679218166139695,2.56657223796034,0.0,0.5162701668033908,0.0,-0.380952380952381,0,3.2677276e-06,5887
Kepler-80 f,Kepler-80,1.0,0.08921418,196.050555,,0.986787059,0.0163,1054.0,1.33,4040.0,-0.02687,-0.14,G0 V,0.6360312183395519,1.0,0.0159566420079151,False,False,False,True,False,False,False,-1.1451612903225803,0.0,-0.330729305135994,-0.4374070510016621,0.6883852691218131,0.0,-1.681159420289855,0.0,-0.5714285714285715,0,3.257357e-06,5888
Kepler-1594 b,Kepler-1594,1.04,0.09278275,196.050555,,2.71603809,0.0391,1388.0,1.33,6191.0,-0.02687,-0.14,G0 V,0.5615499359319204,1.0,0.1009280873319848,False,False,False,True,False,False,False,-1.1129032258064513,0.0,-0.274107152461453,-0.3234312708549433,1.6345609065155808,0.0,0.6715887339349194,0.0,-0.5714285714285715,0,3.226711e-06,5889
Kepler-1424 b,Kepler-1424,1.1,0.0981356,196.050555,,29.60913,0.188,571.0,1.33,5905.0,-0.02687,-0.02,G0 V,0.7963440430907771,1.0,1.8819834696567863,False,False,False,True,False,False,False,-1.0645161290322578,0.0,0.6064733582454879,0.4209105565067422,-0.6798866855524079,0.0,0.3587640142193054,0.0,0.0,0,3.2008465e-06,5890
Kepler-1629 b,Kepler-1629,0.76,0.06780278,196.050555,,3.87595807,0.0499,1157.0,1.33,5880.0,-0.02687,0.21,G0 V,0.5863420521442825,1.0,0.1768150133175799,False,False,False,True,False,False,False,-1.3387096774193543,0.0,-0.2361270298416443,-0.2694427434170239,0.980169971671388,0.0,0.3314191960623462,0.0,1.0952380952380951,0,3.1669033e-06,5891
Kepler-1876 b,Kepler-1876,0.853,0.07609969,2.4,0.00755124,6.99205,0.0758,1299.0,19.0,6104.0,-0.02687,0.01,G0 V,0.5679196571156008,1.0,0.4252660295205361,False,False,False,True,False,False,False,-1.2637096774193546,-193.650555,-0.1340945141193129,-0.1399702563205318,1.3824362606232294,17.67,0.5764287667487011,0.0,0.1428571428571428,0,3.1669033e-06,5892
Kepler-1558 b,Kepler-1558,0.79,0.0704792,196.050555,,3.50470358,0.0419,1019.0,1.33,5115.0,-0.02687,0.08,G0 V,0.6225478609312934,1.0,0.1370165075520429,False,False,False,True,False,False,False,-1.3145161290322578,0.0,-0.2482832917359816,-0.3094342452228901,0.5892351274787535,0.0,-0.505332239540607,0.0,0.4761904761904762,0,3.1669033e-06,5893
Kepler-20 e,Kepler-20,0.821,0.07324484,0.76,0.00239123,6.0984882,0.0637,1004.0,7.5,5495.0,-0.02687,0.07,G0 V,0.6302220554569933,1.0,0.328205085086206,False,False,False,True,False,False,False,-1.289516129032258,-195.290555,-0.1633530727419319,-0.2004574028019045,0.546742209631728,6.17,-0.0896910035548263,0.0,0.4285714285714286,0,3.1669033e-06,5894
HD 224018 b,HD 224018,0.91,0.0811849,4.1,0.01290004,10.6413,0.0952,968.0,17.1,5784.0,0.12385,0.05,G V,0.6499686465296015,1.0,0.699651859193453,False,False,False,True,False,False,False,-1.2177419354838706,-191.950555,-0.0146044071635411,-0.0429908644413062,0.4447592067988669,15.77,0.2264150943396226,0.15072,0.3333333333333333,0,3.1669033e-06,5895
Kepler-107 d,Kepler-107,0.86,0.07672419,7.7,0.02422691,7.95839,0.08377,1173.0,67.0,5854.0,-0.02687,0.321,G0 V,0.5943641157570932,1.0,0.510830221935419,False,False,False,True,False,False,False,-1.258064516129032,-188.350555,-0.1024529247637904,-0.1001287226464376,1.0254957507082152,65.67,0.3029805851791086,0.0,1.623809523809524,0,3.1669033e-06,5896
Kepler-1361 b,Kepler-1361,0.89,0.07940062,196.050555,,3.57551429,0.0431,1061.0,1.33,5213.0,-0.02687,0.14,G0 V,0.6235161718072928,1.0,0.1433248623257472,False,False,False,True,False,False,False,-1.233870967741935,0.0,-0.2459646839915097,-0.3034355199520102,0.7082152974504249,0.0,-0.3981405523653267,0.0,0.761904761904762,0,3.1669033e-06,5897
Kepler-450 d,Kepler-450,0.96,0.08564561,196.050555,,7.5143967,0.082,1199.0,1.33,6206.0,-0.02687,0.22,G0 V,0.5985322146790555,1.0,0.4800656675970125,False,False,False,True,False,False,False,-1.1774193548387095,0.0,-0.1169909276149643,-0.1089768424209855,1.0991501416430596,0.0,0.6879956248290949,0.0,1.1428571428571428,0,3.1669033e-06,5898
Kepler-68 c,Kepler-68,0.979,0.08734068,1.3,0.00409026,9.605027,0.09008,1052.0,7.5,5847.0,-0.02687,0.11,G0 V,0.6346065146237114,1.0,0.6233794547509055,False,False,False,True,False,False,False,-1.162096774193548,-194.750555,-0.0485358647521904,-0.0685854255970606,0.6827195467422096,6.17,0.2953240360951599,0.0,0.6190476190476191,0,3.1669033e-06,5899
Kepler-1293 b,Kepler-1293,0.92,0.08207704,196.050555,,5.57654782,0.0659,1183.0,1.33,6187.0,-0.02687,0.26,G0 V,0.598253816868013,1.0,0.3129802343465001,False,False,False,True,False,False,False,-1.2096774193548383,0.0,-0.1804433548083116,-0.1894597398052913,1.0538243626062322,0.0,0.6672135630298058,0.0,1.3333333333333337,0,3.1669033e-06,5900
Kepler-1130 d,Kepler-1130,0.65,0.05798922,196.050555,,4.27225316,0.0507,993.0,1.33,5406.0,-0.02687,0.2,G0 V,0.6092256437396022,1.0,0.1960627421249992,False,False,False,True,False,False,False,-1.4274193548387095,0.0,-0.2231508449570386,-0.2654435932364372,0.5155807365439093,0.0,-0.1870385561936013,0.0,1.0476190476190477,0,3.1669033e-06,5901
Kepler-102 c,Kepler-102,0.567,0.05058444,1.7,0.0053488,7.071392,0.06702,777.0,52.0,4909.0,-0.02687,0.11,G0 V,0.6563931573165717,1.0,0.3879287014443153,False,False,False,True,False,False,False,-1.4943548387096772,-194.350555,-0.1314965600010462,-0.1838609295524701,-0.0963172804532577,50.67,-0.7306535411539513,0.0,0.6190476190476191,0,3.1669033e-06,5902
Kepler-1130 b,Kepler-1130,0.92,0.08207704,196.050555,,5.45298742,0.0595,904.0,1.33,5450.0,-0.02687,0.1,G0 V,0.6694998150401541,1.0,0.2809993563794692,False,False,False,True,False,False,False,-1.2096774193548383,0.0,-0.1844891848861352,-0.2214529412499844,0.263456090651558,0.0,-0.138911676237353,0.0,0.5714285714285715,0,3.1669033e-06,5903
Kepler-1130 c,Kepler-1130,0.66,0.05888136,196.050555,,3.266612036,0.0424,1086.0,1.33,5406.0,-0.02687,0.2,G0 V,0.5883501817186764,1.0,0.1297154276179142,False,False,False,True,False,False,False,-1.419354838709677,0.0,-0.2560793002467236,-0.3069347763600235,0.7790368271954674,0.0,-0.1870385561936013,0.0,1.0476190476190477,0,3.1669033e-06,5904
K2-210 b,K2-210,0.81864346,0.07303448,196.050555,,0.570233,0.1038,811.0,1.33,5396.0,-0.02687,0.05,G0 V,0.6868940792092616,1.0,0.0575046401078276,False,False,False,True,False,False,False,-1.2914165645161286,0.0,-0.3443688445105973,0.0,0.0,0.0,-0.197976483456385,0.0,0.3333333333333333,0,3.1669033e-06,5905
Kepler-1395 b,Kepler-1395,0.7,0.06244992,196.050555,,3.7847507,0.0494,1311.0,1.33,6017.0,-0.02687,0.14,G0 V,0.5479433342634242,1.0,0.171401048325476,False,False,False,True,False,False,False,-1.387096774193548,0.0,-0.2391135005949373,-0.2719422122798905,1.4164305949008498,0.0,0.4812687995624829,0.0,0.761904761904762,0,3.1669033e-06,5906
Kepler-406 c,Kepler-406,0.76,0.06780278,196.050555,,4.62333557,0.0554,1053.0,1.33,5697.0,-0.02687,0.28,G0 V,0.6102474097877694,1.0,0.2280377874399989,False,False,False,True,False,False,False,-1.3387096774193543,0.0,-0.2116550924815463,-0.2419485859254908,0.6855524079320113,0.0,0.1312551271534044,0.0,1.4285714285714288,0,3.1669033e-06,5907
Kepler-1982 b,Kepler-1982,0.77,0.06869492,196.050555,,3.82315697,0.0511,1282.0,1.33,6202.0,-0.02687,0.21,G0 V,0.562070431359741,1.0,0.178450173623739,False,False,False,True,False,False,False,-1.3306451612903225,0.0,-0.2378559355308633,-0.2634440181461439,1.3342776203966005,0.0,0.6836204539239814,0.0,1.0952380952380951,0,3.1669033e-06,5908
Kepler-102 b,Kepler-102,0.46,0.04103852,1.1,0.00346099,5.286965,0.05521,857.0,62.0,4909.0,-0.02687,0.11,G0 V,0.6070214812683544,1.0,0.2561088459540241,False,False,False,True,False,False,False,-1.5806451612903225,-194.950555,-0.1899253804668315,-0.2428983840933801,0.1303116147308781,60.67,-0.7306535411539513,0.0,0.6190476190476191,0,3.1669033e-06,5909
Kepler-1860 b,Kepler-1860,0.89,0.07940062,196.050555,,12.73726137,0.1057,715.0,1.33,5650.0,-0.02687,0.02,G0 V,0.7306478588445557,1.0,0.8528517774300017,False,False,False,True,False,False,False,-1.233870967741935,0.0,0.0540252148893372,0.0094979816788932,-0.2719546742209632,0.0,0.079846869018321,0.0,0.1904761904761905,0,3.1669033e-06,5910
Kepler-1972 c,Kepler-1972,0.868,0.07743791,2.11,0.0066388,11.3295,0.1038,811.0,18.4,5818.0,0.29447,0.23,G0 V,0.693140898755636,1.0,0.7774892940667599,False,False,False,True,False,False,False,-1.2516129032258063,-193.940555,0.0079298372995573,0.0,0.0,17.07,0.2636040470330872,0.32134,1.1904761904761905,0,3.1669033e-06,5911
HD 21749 c,GJ 143,0.892,0.07957891,3.7,0.01164144,7.78993,0.0695,701.0,31.93,4640.0,-0.6862,0.003,K4.5,0.736412280517111,0.9,0.432691181944469,False,False,False,False,True,False,False,-1.2322580645161287,-192.350555,-0.1079689358394277,-0.1714635639926515,-0.311614730878187,30.6,-1.024883784522833,-0.6593300000000001,0.1095238095238095,0,3.1669033e-06,5912
Kepler-1581 b,Kepler-1581,0.73,0.06512635,196.050555,,6.28384079,0.0674,1108.0,1.33,5888.0,-0.02687,0.06,G0 V,0.5933483709721883,1.0,0.3531403129563963,False,False,False,True,False,False,False,-1.3629032258064513,0.0,-0.1572839350277086,-0.1819613332166914,0.8413597733711048,0.0,0.3401695378725731,0.0,0.380952380952381,0,3.1669033e-06,5913
Kepler-392 c,Kepler-392,1.07,0.09545917,196.050555,,10.42317343,0.0905,901.0,1.33,5767.0,-0.02687,-0.14,G0 V,0.6719635823414788,1.0,0.6643861156800486,False,False,False,True,False,False,False,-1.0887096774193543,0.0,-0.0217466876812353,-0.0664858717522526,0.254957507082153,0.0,0.2078206179928903,0.0,-0.5714285714285715,0,3.069688e-06,5914
Kepler-1339 b,Kepler-1339,1.08,0.09635131,196.050555,,1.341555127,0.0233,1967.0,1.33,5738.0,-0.02687,-0.14,G0 V,0.4764728123171691,1.0,0.0307796435649106,False,False,False,True,False,False,False,-1.0806451612903225,0.0,-0.3191128704193228,-0.4024144869215291,3.274787535410765,0.0,0.1761006289308176,0.0,-0.5714285714285715,0,3.069688e-06,5915
Kepler-1618 b,Kepler-1618,1.07,0.09545917,196.050555,,6.10826019,0.0709,1311.0,1.33,6725.0,-0.02687,-0.14,G0 V,0.5734678836974766,1.0,0.3598229370347097,False,False,False,True,False,False,False,-1.0887096774193543,0.0,-0.1630331012052406,-0.1644650511766249,1.4164305949008498,0.0,1.2556740497675691,0.0,-0.5714285714285715,0,3.069688e-06,5916
Kepler-647 b,Kepler-647,1.15,0.1025963,196.050555,,16.2254649,0.1224,770.0,1.33,5955.0,-0.02687,-0.26,G0 V,0.7075787539035764,1.0,1.0939336621975058,False,False,False,True,False,False,False,-1.0241935483870963,0.0,0.1682420574962292,0.0929802416986389,-0.1161473087818696,0.0,0.4134536505332239,0.0,-1.142857142857143,0,3.0594006e-06,5917
Kepler-1580 b,Kepler-1580,1.19,0.10616487,196.050555,,56.6449279,0.2875,550.0,1.33,6102.0,-0.02687,-0.24,G0 V,0.7973655253298977,1.0,2.8498631848127283,False,False,False,True,False,False,False,-0.9919354838709676,0.0,1.491726597323554,0.9183048602172036,-0.7393767705382436,0.0,0.5742411812961444,0.0,-1.0476190476190477,0,3.0465606e-06,5918
TOI-6086 b,TOI-6086,1.18,0.10527273,196.050555,,1.3888725,0.01541,634.0,1.33,3200.0,-2.19791,0.11,M3.0,0.7586272419426966,0.5,0.0211767075457577,False,False,False,False,False,True,False,-0.9999999999999998,0.0,-0.317563522481901,-0.4418561055775647,-0.5014164305949008,0.0,-2.5999453103636863,-2.17104,0.6190476190476191,0,3.0231752e-06,5919
Kepler-128 c,Kepler-128,1.13,0.10081202,196.050555,,22.79519,0.167,820.0,1.33,6090.0,-0.02687,-0.02,G0 V,0.6921538175986901,1.0,1.5700309017685152,False,False,False,True,False,False,False,-1.040322580645161,0.0,0.3833594528155468,0.3159328642663434,0.0254957507082152,0.0,0.561115668580804,0.0,0.0,0,3.0090891e-06,5920
Kepler-130 b,Kepler-130,1.02,0.09099846,196.050555,,8.45744892,0.0799,982.0,1.33,5903.0,-0.02687,-0.16,G0 V,0.6532199595219055,1.0,0.5162609269320402,False,False,False,True,False,False,False,-1.1290322580645158,0.0,-0.0861118673607536,-0.1194746116450254,0.4844192634560906,0.0,0.3565764287667487,0.0,-0.6666666666666667,0,2.964057e-06,5921
Kepler-114 b,Kepler-114,1.0,0.08921418,196.050555,,5.188561757,0.0484,587.0,1.33,3983.0,-0.02687,-0.2,G0 V,0.7995612168438293,1.0,0.2240442567882609,False,False,False,True,False,False,False,-1.1451612903225803,0.0,-0.1931474710418442,-0.2769411500056238,-0.6345609065155807,0.0,-1.7435056056877225,0.0,-0.8571428571428573,0,2.9517216e-06,5922
Kepler-1962 b,Kepler-1962,1.21,0.10794916,196.050555,,7.99147383,0.0764,913.0,1.33,5931.0,-0.02687,-0.28,G0 V,0.6560127352032756,1.0,0.4765748666774717,False,False,False,True,False,False,False,-0.975806451612903,0.0,-0.1013696363113121,-0.1369708936850919,0.2889518413597733,0.0,0.387202625102543,0.0,-1.238095238095238,0,2.9268163e-06,5923
Kepler-1961 b,Kepler-1961,1.1,0.0981356,196.050555,,5.60473269,0.0585,861.0,1.33,5396.0,-0.02687,-0.2,G0 V,0.6815784696197943,1.0,0.2835813226323539,False,False,False,True,False,False,False,-1.0645161290322578,0.0,-0.1795204766468169,-0.2264518789757176,0.141643059490085,0.0,-0.197976483456385,0.0,-0.8571428571428573,0,2.8198156e-06,5924
Kepler-353 b,Kepler-353,1.08,0.09635131,196.050555,,5.7952971,0.0515,549.0,1.33,3903.0,-0.02687,-0.2,G0 V,0.8096799907803671,1.0,0.2611772530558039,False,False,False,True,False,False,False,-1.0806451612903225,0.0,-0.1732806844339338,-0.2614444430558506,-0.7422096317280453,0.0,-1.831009023789992,0.0,-0.8571428571428573,0,2.8080801e-06,5925
GJ 1252 b,GJ 1252,1.193,0.10643233,2.09,0.00657584,0.5182349,0.00916,1089.0,1.33,3458.0,-1.70774,0.1,M3,0.6110741457639983,0.5,0.0047358000596545,False,False,False,False,False,True,False,-0.9895161290322578,-193.960555,-0.3460714569735683,-0.4730994663633978,0.7875354107648725,0.0,-2.3177467869838666,-1.68087,0.5714285714285715,0,2.7286032e-06,5926
K2-156 b,K2-156,1.15,0.10259613,196.050555,,0.81314,0.0149,1347.0,1.33,4597.0,-0.02687,-0.25,G0 V,0.560586476019603,1.0,0.0120429773640789,False,False,False,True,False,False,False,-1.0241935483870963,0.0,-0.3364151599424515,-0.4444055638176887,1.518413597733711,0.0,-1.071916871752803,0.0,-1.0952380952380951,0,2.6784035e-06,5927
TOI-178 b,TOI-178,1.152,0.10277456,1.5,0.0047195,1.914558,0.02607,1040.0,5.4,4316.0,-0.87943,-0.23,K,0.6263954019982074,0.9,0.0487068531372595,False,False,False,False,True,False,False,-1.0225806451612902,-194.550555,-0.3003506111658502,-0.388567429421248,0.6487252124645893,4.07,-1.3792726278370249,-0.8525600000000001,-1.0000000000000002,0,2.669379e-06,5928
KOI-3503 c,KOI-3503,1.21,0.10794916,10.36,0.03259621,31.828,0.1038,686.0,10.0,6001.0,-0.02687,-0.02,G0 V,0.7338186370088519,1.0,1.4594858991904325,False,False,False,True,False,False,False,-0.975806451612903,-185.690555,0.6791274689863123,0.0,-0.3541076487252124,8.67,0.463768115942029,0.0,0.0,0,2.5920644e-06,5929
K2-257 b,K2-257,0.83,0.07404764,196.050555,,1.60588,0.0216,789.0,1.33,3725.0,-0.02687,-0.03,G0 V,0.6958616009124629,1.0,0.0340989732534258,False,False,False,True,False,False,False,-1.2822580645161288,0.0,-0.3104578845055485,-0.4109126810552757,-0.0623229461756373,0.0,-2.0257041290675417,0.0,-0.0476190476190476,0,2.5369916e-06,5930
TOI-1442 b,TOI-1442,1.18337788,0.10557409,196.050555,,0.40906805811,0.1038,967.44,1.33,3328.0,-0.02687,-0.02,G0 V,0.6428534805651955,1.0,0.0415845175801841,False,False,False,True,False,False,False,-0.9972759032258062,0.0,-0.3496459880726872,0.0,0.443172804532578,0.0,-2.459939841400055,0.0,0.0,0,2.5326885e-06,5931
TOI-4527.01,TOI-4527,0.9086617,0.08097753,196.050555,,0.3994445,0.008332353,1362.93,1.33,3702.0,-0.02687,-0.02,G0 V,0.5613989872968553,1.0,0.0033227860049799,False,False,False,True,False,False,False,-1.218821209677419,0.0,-0.349961099393605,-0.4772368221752877,1.5635410764872524,0.0,-2.050861361771944,0.0,0.0,0,2.4510232e-06,5932
KOI-3503 b,KOI-3503,1.19,0.10616487,9.2,0.02894644,21.185,0.1038,785.0,10.0,6001.0,-0.02687,-0.02,G0 V,0.6985896602675181,1.0,1.1628391987600015,False,False,False,True,False,False,False,-0.9919354838709676,-186.850555,0.3306358040331629,0.0,-0.0736543909348441,8.67,0.463768115942029,0.0,0.0,0,2.3689754e-06,5933
LHS 1815 b,LHS 1815,1.088,0.09706486,8.7,0.02737312,3.81433,0.0404,617.0,1.33,3643.0,-1.38722,-0.12,M1,0.775692150407116,0.5,0.1433198940473811,False,False,False,False,False,True,False,-1.0741935483870966,-187.350555,-0.2381449635748163,-0.3169326518114901,-0.5495750708215298,0.0,-2.115395132622368,-1.36035,-0.4761904761904761,0,2.245037e-06,5934
KOI-1843.03,Kepler-974,0.61,0.05442065,8.0,0.02517081,0.1768913,0.1038,811.0,1.33,3584.0,-0.02687,-0.02,G0 V,0.6539724306353991,1.0,0.0181947833880331,False,False,False,True,False,False,False,-1.4596774193548383,-188.050555,-0.3572483243497876,0.0,0.0,0.0,-2.179928903472792,0.0,0.0,0,2.1945455e-06,5935
Kepler-1622 b,Kepler-1622,1.15,0.1025963,196.050555,,10.8118737,0.1006,980.0,1.33,6461.0,-0.02687,-0.12,G0 V,0.6422525180685806,1.0,0.7360507642949292,False,False,False,True,False,False,False,-1.0241935483870963,0.0,-0.0090191856366953,-0.0159966007223465,0.4787535410764872,0.0,0.9669127700300792,0.0,-0.4761904761904761,0,2.1614828e-06,5936
Kepler-341 b,Kepler-341,1.14,0.10170416,196.050555,,5.19556758,0.0587,1095.0,1.33,6008.0,-0.02687,-0.14,G0 V,0.6139200053411739,1.0,0.2661875747132953,False,False,False,True,False,False,False,-1.0322580645161288,0.0,-0.1929180741686283,-0.225452091430571,0.8045325779036827,0.0,0.4714246650259776,0.0,-0.5714285714285715,0,2.128636e-06,5937
